"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
8.2821,850,93.881,2.2496,132.37
5.6739,1237,93.881,2.4451,132.53
5.869,1250,93.88,2.3879,132.49
6.0437,1252,94.051,2.2878,132.31
6.8882,1260,94.075,2.1952,132.2
7.5697,1268,94.008,2.1488,132.19
5.9655,1280,93.927,2.1002,132.18
4.6446,1630,94.041,2.6025,132.56
4.7549,1631,93.902,2.582,132.62
4.653,1632,94.068,2.5349,132.5
4.6662,1650,94.113,2.4538,132.41
4.8892,1651,94.004,2.4043,132.43
4.6421,1652,94.149,2.3493,132.31
4.6738,1658,94.263,2.2608,132.17
5.3979,1666,94.242,2.1751,132.09
6.234,1673,94.204,2.0979,132.03
3.3519,1683,94.099,2.0666,132.05
0,1685,94.028,2.0214,132.03
3.875,2014,94.112,2.8144,132.66
4.054,2015,93.946,2.7784,132.72
3.7711,2016,94.174,2.7218,132.57
3.4862,2038,94.178,2.6271,132.51
3.3092,2039,94.218,2.5145,132.41
3.2065,2051,94.38,2.4102,132.24
2.8455,2052,94.304,2.3508,132.23
2.3572,2057,94.421,2.278,132.11
2.9127,2058,94.422,2.2257,132.06
2.2537,2059,94.587,2.2171,131.96
3.813,2066,94.416,2.1632,131.99
2.3899,2067,94.587,2.1493,131.89
2.5827,2077,94.528,2.0936,131.86
2.7799,2078,94.404,2.0593,131.88
0,2080,94.274,1.9889,131.85
0,2082,94.209,1.9157,131.78
0,2083,94.056,1.9564,131.92
0,2084,94.089,1.9009,131.82
0,2086,93.873,1.938,131.98
0,2087,93.963,1.8923,131.86
3.4039,2427,94.065,2.9169,132.74
2.2941,2428,94.315,2.8133,132.56
2.7301,2429,94.323,2.6484,132.45
2.2953,2430,94.378,2.7207,132.47
2.1693,2431,94.453,2.6336,132.37
1.7709,2449,94.495,2.5497,132.29
2.5999,2450,94.405,2.4897,132.29
1.5491,2451,94.569,2.455,132.18
0.87184,2461,94.666,2.3523,132.04
1.2214,2462,94.54,2.3092,132.07
0.71435,2463,94.781,2.2374,131.88
359.53,2472,94.765,2.1477,131.79
359.62,2481,94.743,2.0777,131.73
1.0173,2482,94.652,2.0975,131.8
359.62,2483,94.653,2.0228,131.71
0,2485,94.541,1.9541,131.67
0,2487,94.513,1.7849,131.43
0,2488,94.308,1.8141,131.57
0,2489,94.341,1.7584,131.47
0,2490,94.607,1.8527,131.5
0,2491,94.384,1.8833,131.65
0,2493,94.277,1.7081,131.4
0,2494,94.152,1.7734,131.57
