"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
184.23,442,58.133,14.397,119.23
184.39,443,58.124,14.187,119.27
183.85,444,58.248,14.322,119.24
182.9,454,58.395,14.284,119.23
182.98,455,58.345,14.096,119.27
182.67,456,58.556,14.344,119.21
182.65,457,58.589,14.201,119.23
182.57,458,58.689,14.375,119.18
183.5,464,58.326,13.905,119.3
182.77,465,58.564,14.012,119.26
182.49,466,58.842,14.315,119.17
182.42,467,58.757,14.116,119.22
182.46,468,59.002,14.338,119.15
182.41,469,58.955,14.161,119.18
182.42,470,59.134,14.338,119.13
182.78,477,58.552,13.845,119.28
182.32,478,58.816,13.918,119.24
182.32,479,59.061,14.048,119.18
182.37,480,59.179,14.207,119.14
183.57,489,58.658,13.693,119.28
182.74,490,58.943,13.708,119.24
182.31,491,59.073,13.902,119.2
183.72,500,58.959,13.549,119.25
183.99,512,58.963,13.413,119.26
183.42,717,57.733,14.569,119.22
183.24,719,57.929,14.683,119.18
183.29,720,57.98,14.502,119.22
183.16,721,58.117,14.658,119.18
183.01,727,58.316,14.583,119.18
182.96,728,58.353,14.436,119.21
182.92,729,58.601,14.698,119.13
182.86,730,58.576,14.511,119.17
182.86,731,58.84,14.827,119.07
182.83,732,58.847,14.641,119.11
182.87,733,59.017,14.966,119.02
182.83,734,59.094,14.755,119.06
182.84,735,59.167,14.919,119.01
182.53,741,58.826,14.485,119.15
182.54,742,59.087,14.526,119.1
182.75,743,59.339,14.918,118.99
182.61,744,59.343,14.672,119.04
182.65,745,59.478,14.851,118.98
182.45,751,59.35,14.4,119.08
182.55,752,59.663,14.832,118.96
182.51,753,59.542,14.595,119.02
182.52,754,59.768,14.648,118.97
182.32,758,59.306,14.077,119.14
182.36,759,59.506,14.234,119.08
182.4,760,59.627,14.41,119.04
182.41,761,59.841,14.447,119
182.31,766,59.235,13.804,119.18
182.32,767,59.44,13.908,119.14
182.34,768,59.542,14.058,119.1
182.36,769,59.741,14.166,119.05
182.37,770,59.902,14.31,119.01
182.39,775,59.205,13.574,119.21
183.37,776,59.476,13.721,119.15
184.99,777,59.676,13.894,119.09
183.33,778,59.928,13.937,119.04
182.34,779,59.953,14.18,119.01
183.33,783,59.116,13.318,119.24
183.28,784,59.341,13.403,119.2
210.79,785,59.489,13.541,119.16
265.79,786,59.759,13.641,119.1
272.63,787,60.081,13.75,119.03
190.38,792,59.312,13.222,119.21
265.7,793,59.583,13.339,119.15
293.9,794,59.906,13.38,119.09
293.35,795,59.964,13.576,119.07
309.09,804,59.632,13.129,119.16
295.67,805,59.764,13.241,119.13
334.29,815,59.655,12.973,119.15
183.59,996,57.68,14.744,119.17
183.46,997,57.932,14.815,119.15
183.07,998,58.259,14.721,119.15
183.29,999,58.172,14.845,119.13
183.11,1000,58.403,14.965,119.08
183.06,1001,58.414,14.788,119.12
183.05,1002,58.598,15.046,119.04
183.04,1003,58.624,14.888,119.08
183.06,1004,58.687,15.182,119
183.04,1005,58.824,15.033,119.02
183.04,1006,58.857,15.208,118.98
183.1,1011,59.062,15.18,118.96
182.97,1012,59.222,15.058,118.97
183.87,1013,59.258,15.181,118.94
183.8,1019,59.451,15.173,118.91
182.81,1020,59.572,15.006,118.94
182.87,1021,59.637,15.148,118.89
182.79,1028,59.826,15.118,118.87
182.74,1029,59.921,14.885,118.9
183.04,1030,60.005,15.082,118.85
182.47,1035,59.986,14.651,118.94
182.7,1036,60.195,15.084,118.82
182.53,1037,60.122,14.847,118.88
182.53,1038,60.32,14.911,118.83
182.38,1043,60.073,14.43,118.96
182.41,1044,60.206,14.668,118.89
182.41,1045,60.42,14.749,118.84
184.15,1051,60.11,14.148,118.99
188.61,1052,60.202,14.325,118.95
183.25,1053,60.317,14.49,118.9
183.15,1054,60.479,14.627,118.85
309.97,1059,60.232,13.961,118.98
342.64,1060,60.309,14.212,118.94
318.51,1061,60.457,14.342,118.9
209.87,1062,60.523,14.515,118.86
72.289,1066,60.14,13.527,119.04
148.75,1067,60.432,13.929,118.95
167.2,1068,60.388,13.716,118.97
41.546,1069,60.496,14.131,118.91
29.503,1077,59.904,13.097,119.1
159.96,1078,60.295,13.493,119.01
154.51,1079,60.189,13.263,119.04
16.789,1085,59.795,12.801,119.13
161.06,1086,60.08,12.939,119.07
172.22,1087,60.342,13.108,119.01
113.92,1092,59.966,12.616,119.09
163.49,1093,60.235,12.76,119.04
174.33,1094,60.331,12.952,119.02
117.28,1105,59.848,12.307,119.1
161.61,1106,60.164,12.422,119.04
165.97,1107,60.179,12.593,119.04
34.773,1117,60.003,12.076,119.05
121.13,1118,60.059,12.258,119.05
216.64,1265,56.561,21.249,115.99
215.82,1266,56.554,21.135,116.08
215.82,1267,56.393,21.157,116.03
217.39,1268,56.833,21.235,116.04
215.82,1269,56.713,21.146,116.1
217.36,1270,57.059,21.203,116.1
215.81,1271,56.896,21.145,116.12
217.07,1272,57.179,21.155,116.15
215.82,1273,57.041,21.09,116.18
215.85,1274,57.262,21.097,116.2
215.82,1275,56.445,21.066,116.11
215.81,1276,56.428,20.974,116.17
215.81,1277,56.627,21.029,116.17
215.81,1278,56.823,21.046,116.19
215.81,1279,56.966,20.988,116.25
215.81,1280,57.174,21.015,116.25
215.81,1281,56.548,20.931,116.22
215.81,1282,56.749,20.911,116.27
183.8,1283,57.699,14.945,119.12
183.74,1284,57.677,14.861,119.14
184.36,1285,57.515,14.898,119.13
183.69,1286,57.843,15.011,119.1
183.63,1287,57.827,14.885,119.13
183.58,1288,57.999,15.093,119.07
183.5,1289,58.023,14.952,119.11
183.39,1290,58.115,15.203,119.03
183.36,1291,58.221,15.05,119.07
183.32,1292,58.276,15.212,119.02
183.18,1297,58.456,15.171,119.02
183.15,1298,58.601,15.292,118.97
183.18,1299,58.956,15.311,118.94
183.26,1300,58.757,15.371,118.94
183.67,1301,58.934,15.415,118.91
184.9,1305,59.121,15.417,118.89
184.44,1306,59.292,15.304,118.9
184.85,1307,59.318,15.433,118.86
183.79,1313,59.518,15.428,118.84
183.16,1314,59.691,15.291,118.85
183.66,1315,59.727,15.436,118.81
184.24,1322,59.937,15.424,118.78
184.03,1323,60.086,15.255,118.8
184.24,1324,60.157,15.418,118.75
183.09,1330,60.378,15.366,118.72
182.77,1331,60.416,15.128,118.77
183.04,1332,60.623,15.248,118.71
182.55,1337,60.544,14.965,118.78
183.46,1338,60.749,15.016,118.73
182.32,1343,60.658,14.73,118.8
182.33,1344,60.876,14.826,118.74
269.71,1350,60.648,14.403,118.85
184.68,1351,60.827,14.581,118.79
182.27,1352,61.028,14.708,118.73
176.54,1357,60.621,13.906,118.91
150.3,1358,60.711,14.155,118.87
358.31,1359,60.815,14.352,118.82
326.4,1360,60.986,14.4,118.78
188.02,1361,60.982,14.559,118.76
172.37,1375,60.46,13.474,118.97
177.92,1376,60.801,13.84,118.88
177.93,1377,60.721,13.651,118.91
168.6,1378,60.86,14.004,118.85
2.3235,1379,60.922,14.198,118.82
177.88,1383,60.634,13.452,118.94
177.88,1384,60.55,13.262,118.96
178.01,1387,60.451,12.878,118.99
178.03,1388,60.603,13.053,118.95
177.4,1396,60.371,12.569,119
178.04,1397,60.629,12.889,118.95
178.05,1398,60.477,12.733,118.98
111.82,1410,60.246,12.225,119.01
174.57,1411,60.603,12.6,118.95
154.4,1412,60.508,12.391,118.96
255.91,1421,60.022,11.839,119.03
106.48,1422,60.419,12.198,118.97
53.891,1423,60.308,12.003,118.98
359.4,1430,60.219,11.782,118.98
353.58,1431,60.005,11.583,119
41.799,1473,61.543,8.6012,117.73
36.726,1474,61.314,8.4701,117.7
36.882,1475,61.302,8.6036,117.78
66.544,1476,61.622,8.4626,117.64
76.57,1477,61.472,8.4135,117.64
87.477,1478,61.626,8.3013,117.55
359.91,1488,61.172,8.6792,117.84
342.9,1489,61.05,8.5056,117.77
359.99,1490,60.994,8.6522,117.86
64.129,1491,61.17,8.385,117.68
174.76,1492,61.309,8.2757,117.59
176.96,1493,61.485,8.1318,117.47
1.5998,1503,60.786,8.8183,117.99
15.912,1506,60.9,8.7245,117.92
125.05,1509,61.014,8.295,117.66
177.07,1511,61.275,8.1441,117.52
225.8,1645,57.113,21.502,115.85
224.62,1646,56.908,21.412,115.91
225.26,1647,56.784,21.528,115.79
226.46,1648,57.416,21.471,115.91
224.19,1649,57.237,21.371,115.98
228.5,1650,57.715,21.426,115.98
223.41,1651,57.531,21.321,116.05
231.81,1652,58.024,21.374,116.04
228.55,1653,57.827,21.276,116.11
234.73,1654,58.339,21.32,116.1
233.96,1655,58.137,21.226,116.17
234.73,1656,58.655,21.264,116.16
234.17,1657,58.441,21.168,116.23
234.73,1658,58.936,21.189,116.22
234.29,1659,58.731,21.104,116.29
234.73,1660,59.226,21.103,116.29
234.37,1661,59.024,21.034,116.34
234.73,1662,59.508,21.033,116.33
234.31,1663,59.316,20.959,116.39
234.87,1664,59.766,20.963,116.37
234.34,1665,59.596,20.887,116.44
234.97,1666,59.934,20.909,116.4
234.61,1667,59.872,20.814,116.48
238.05,1668,60.063,20.853,116.43
222.43,1669,56.34,21.485,115.76
219.96,1670,56.215,21.365,115.83
222.43,1671,56.055,21.467,115.72
224.59,1672,56.55,21.505,115.77
218.92,1673,56.54,21.382,115.87
218.43,1674,56.772,21.322,115.96
218.38,1675,57.049,21.3,116.02
218.48,1676,57.345,21.215,116.12
222.03,1677,57.632,21.162,116.18
225.22,1678,57.937,21.132,116.23
225.33,1679,58.243,21.072,116.3
225.34,1680,58.527,21.007,116.36
225.3,1681,58.834,20.949,116.4
225.29,1682,59.134,20.881,116.46
227.16,1683,59.425,20.807,116.5
229.06,1684,59.704,20.736,116.54
238.9,1685,60.171,20.737,116.51
231.71,1686,59.968,20.675,116.57
242.05,1687,60.408,20.631,116.56
234.76,1688,60.199,20.62,116.59
240.16,1689,60.528,20.544,116.6
238.22,1690,60.359,20.513,116.64
239.56,1691,60.609,20.457,116.65
224.38,1692,55.656,21.379,115.71
223.74,1693,55.559,21.252,115.79
221.96,1694,55.36,21.36,115.66
222.49,1695,55.855,21.414,115.72
219.34,1696,55.921,21.282,115.84
215.95,1697,56.247,21.235,115.94
215.9,1698,57.444,21.02,116.27
216.12,1699,57.763,21.019,116.3
216.18,1700,58.048,20.999,116.34
216.07,1701,58.303,20.895,116.43
216.12,1702,58.651,20.856,116.47
216.19,1703,58.962,20.795,116.52
219.95,1704,59.261,20.724,116.56
223.76,1705,59.553,20.648,116.61
223.94,1706,59.84,20.575,116.64
224.88,1707,60.098,20.531,116.65
227.88,1708,60.277,20.416,116.71
234.3,1709,60.506,20.387,116.7
217.01,1710,54.951,21.282,115.63
217.23,1711,54.839,21.167,115.69
216.74,1712,54.669,21.257,115.57
218.8,1713,55.148,21.317,115.65
217.77,1714,55.205,21.198,115.75
219.14,1715,55.459,21.13,115.86
217.43,1716,55.735,21.132,115.92
215.84,1717,56.009,21.114,115.99
215.81,1718,56.249,21.044,116.09
215.81,1719,57.091,20.905,116.32
215.81,1720,57.364,20.862,116.38
215.79,1721,57.65,20.891,116.39
215.78,1722,57.96,20.882,116.42
215.8,1723,58.11,20.743,116.53
215.8,1724,58.327,20.759,116.53
215.78,1725,58.535,20.746,116.55
215.71,1726,58.811,20.701,116.58
217.01,1727,59.102,20.636,116.63
216.4,1728,59.395,20.562,116.67
220.33,1729,59.699,20.484,116.71
223.75,1730,60.036,20.4,116.74
216.11,1731,54.448,21.22,115.54
215.82,1732,54.464,21.118,115.62
212.71,1733,54.227,21.212,115.48
219.33,1734,54.724,21.06,115.74
217.2,1735,54.999,21.064,115.8
215.84,1736,55.26,21.045,115.88
215.83,1737,55.547,21.003,115.97
215.81,1738,55.815,20.973,116.05
215.48,1739,56.091,20.951,116.12
214.94,1740,56.372,20.829,116.26
214.84,1741,56.787,20.789,116.35
215.71,1742,57.08,20.793,116.39
215.74,1743,57.231,20.734,116.45
215.81,1744,57.39,20.746,116.47
215.8,1745,57.569,20.752,116.48
215.8,1746,57.819,20.76,116.49
211.45,1747,53.814,21.146,115.4
210.93,1748,53.695,21.046,115.44
211.48,1749,53.51,21.142,115.3
211.14,1750,54.024,21.17,115.45
209.77,1751,54.072,21.066,115.54
210.44,1752,54.297,21,115.66
211.35,1753,54.533,20.982,115.74
213.31,1754,54.805,20.947,115.84
215.79,1755,55.062,20.924,115.92
215.81,1756,55.337,20.92,115.99
215.63,1757,55.578,20.835,116.1
211.39,1758,55.967,20.827,116.18
208.75,1759,56.095,20.675,116.31
208.53,1760,56.362,20.689,116.35
212.25,1761,56.646,20.66,116.42
215.4,1762,57.016,20.659,116.47
209.94,1763,53.556,20.937,115.48
211.21,1764,53.355,21.016,115.35
208.96,1765,53.845,20.951,115.56
206.12,1766,54.096,20.916,115.66
203.86,1767,54.334,20.874,115.76
210.13,1768,54.598,20.87,115.84
215.6,1769,54.826,20.797,115.95
215.58,1770,55.199,20.803,116.04
215.65,1771,55.324,20.671,116.15
215.7,1772,55.56,20.704,116.19
210.87,1773,55.788,20.712,116.23
211.34,1774,53.098,20.922,115.32
211.18,1775,53.285,20.88,115.42
211.65,1776,53,20.832,115.36
212.53,1777,53.467,20.831,115.52
214.18,1778,53.687,20.837,115.59
212.21,1779,53.912,20.835,115.66
209.86,1780,54.107,20.756,115.78
212.69,1781,54.457,20.762,115.87
213.77,1782,54.577,20.646,115.98
215.67,1783,54.808,20.676,116.03
215.21,1784,55.028,20.689,116.07
211.42,1785,53.102,20.782,115.43
213.29,1786,53.056,20.702,115.47
216.62,1787,53.293,20.754,115.52
222.39,1788,53.519,20.729,115.61
219.89,1789,53.781,20.723,115.7
218.64,1790,53.842,20.605,115.8
213.49,1791,54.072,20.631,115.85
213.2,1792,54.285,20.648,115.9
218.48,1793,53.165,20.669,115.53
222.42,1794,53.301,20.632,115.6
220.1,1795,53.543,20.616,115.69
184.01,1796,57.442,15.029,119.09
184,1797,57.638,15.029,119.09
183.84,1798,57.786,15.126,119.06
183.68,1799,57.913,15.219,119.03
183.47,1800,58.03,15.311,119
183.22,1801,58.376,15.311,118.98
183.24,1802,58.209,15.362,118.98
183.22,1803,58.363,15.418,118.95
183.19,1808,58.523,15.431,118.93
183.3,1809,58.678,15.525,118.89
183.75,1810,58.899,15.537,118.87
184.99,1814,59.088,15.596,118.84
184.99,1815,59.325,15.569,118.82
184.6,1819,59.536,15.653,118.77
184.71,1820,59.751,15.588,118.76
185.01,1826,59.981,15.693,118.7
185.29,1827,60.2,15.604,118.69
185.22,1834,60.454,15.606,118.65
185.01,1835,60.774,15.399,118.65
185.28,1836,60.669,15.564,118.62
185.43,1837,60.909,15.552,118.59
183.71,1843,60.896,15.243,118.66
184.84,1844,61.014,15.417,118.6
