"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
222.18,0,54.476,12.568,119.57
222.34,1,54.347,12.39,119.58
223.07,2,54.185,12.489,119.55
221.61,3,54.737,12.661,119.57
222.34,4,54.629,12.473,119.59
221.52,5,54.987,12.747,119.58
222.64,6,54.88,12.56,119.6
219.27,7,55.228,12.814,119.58
220.24,8,55.113,12.646,119.6
216.91,9,55.402,12.815,119.59
217.83,10,55.314,12.714,119.6
216.87,11,55.54,12.743,119.6
230.7,12,53.511,12.245,119.51
231,13,53.383,12.076,119.52
231.95,14,53.196,12.171,119.47
227.25,15,53.784,12.329,119.53
228.15,16,53.707,12.159,119.55
224.92,17,53.982,12.4,119.54
226.57,18,54.036,12.257,119.57
225,19,54.286,12.236,119.6
225.44,20,54.54,12.298,119.61
225.67,21,54.803,12.373,119.62
223.22,22,55.056,12.481,119.62
220.82,23,55.304,12.591,119.61
219.17,24,55.515,12.569,119.62
239.02,25,52.765,12.007,119.43
239.41,26,52.66,11.839,119.44
240.06,27,52.454,11.922,119.38
234.33,28,52.977,12.084,119.45
235.98,29,53.04,11.947,119.48
233.66,30,53.323,11.926,119.53
231.02,31,53.596,11.986,119.56
229.89,32,53.88,12.054,119.58
228.83,33,54.149,12.084,119.6
228.66,34,54.406,12.131,119.62
227.87,35,54.691,12.17,119.63
225.51,36,55.023,12.307,119.63
223.26,37,55.262,12.436,119.63
222.21,38,55.454,12.435,119.63
244.77,39,52.202,11.825,119.35
245.58,40,52.263,11.699,119.38
245.2,41,51.923,11.766,119.3
242.62,42,52.588,11.69,119.45
239.21,43,52.883,11.755,119.49
236.99,44,53.171,11.786,119.53
234.79,45,53.467,11.818,119.56
232.74,46,53.758,11.864,119.59
230.4,47,54.017,11.92,119.61
228.74,48,54.315,11.932,119.63
227.58,49,54.633,12.004,119.65
227.29,50,54.824,12.083,119.65
225.16,51,55.048,12.161,119.65
223.06,52,55.344,12.286,119.64
245.7,53,51.64,11.644,119.26
246.69,54,51.864,11.535,119.33
