"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
286.03,287,93.695,11.947,134.67
284.61,288,93.877,11.858,134.69
283.87,289,93.704,11.828,134.7
287.43,290,93.826,12.058,134.64
286.53,291,93.979,11.953,134.67
287.83,292,93.997,12.041,134.65
279.19,297,93.646,11.737,134.72
276.28,298,93.829,11.744,134.72
276.35,299,93.722,11.657,134.73
276.43,300,93.99,11.77,134.71
279.36,301,94.092,11.842,134.69
286.97,302,94.178,12.047,134.64
283,303,94.227,11.919,134.67
287.64,304,94.344,12.132,134.62
284.02,305,94.395,11.99,134.65
287.76,306,94.512,12.209,134.6
284.77,307,94.562,12.059,134.63
283.57,308,94.684,12.276,134.57
281.67,309,94.731,12.122,134.61
279.46,310,94.86,12.334,134.56
278.16,311,94.902,12.18,134.6
279.19,312,95.027,12.386,134.54
278.16,313,95.076,12.233,134.58
279.13,314,95.144,12.411,134.53
278.13,315,95.256,12.282,134.57
278.09,316,95.256,12.413,134.53
276.28,321,93.856,11.644,134.74
276.28,322,93.938,11.579,134.75
276.33,323,94.003,11.673,134.73
277.81,324,94.156,11.722,134.72
279.51,325,94.294,11.791,134.7
280.01,326,94.446,11.855,134.68
280.3,327,94.613,11.915,134.67
279.01,328,94.781,11.972,134.65
277.71,329,94.95,12.027,134.63
277.73,330,95.12,12.08,134.61
277.77,331,95.292,12.132,134.6
277.95,332,95.449,12.339,134.55
277.75,333,95.465,12.182,134.58
277.9,334,95.651,12.361,134.54
277.73,335,95.643,12.219,134.57
277.69,336,95.838,12.375,134.53
277.43,337,95.821,12.245,134.56
277.31,338,95.968,12.371,134.53
277.17,339,95.997,12.261,134.55
277.06,340,96.079,12.358,134.52
276.29,346,94.043,11.582,134.74
276.7,347,94.168,11.601,134.74
276.28,348,94.318,11.559,134.74
276.39,349,94.333,11.666,134.72
276.38,350,94.49,11.723,134.71
276.36,351,94.652,11.776,134.69
276.82,352,94.829,11.825,134.68
277.36,353,95.002,11.877,134.66
277.46,354,95.17,11.929,134.64
277.54,355,95.338,11.98,134.63
277.57,356,95.504,12.029,134.61
277.57,357,95.672,12.072,134.6
276.93,358,95.84,12.107,134.58
276.32,359,96.002,12.14,134.57
276.72,360,96.154,12.274,134.54
276.31,361,96.178,12.161,134.56
276.29,362,96.284,12.243,134.54
276.28,369,94.416,11.572,134.74
276.28,370,94.527,11.596,134.73
276.28,371,94.679,11.638,134.71
276.6,372,94.846,11.687,134.7
276.61,373,95.009,11.645,134.7
276.74,374,95.054,11.729,134.68
276.77,375,95.226,11.779,134.66
276.81,376,95.393,11.829,134.65
276.81,377,95.557,11.878,134.63
276.81,378,95.72,11.925,134.62
276.55,379,95.884,11.967,134.6
276.28,380,96.046,12.005,134.59
276.28,381,96.174,12.051,134.58
276.52,382,96.347,12.154,134.55
276.78,383,96.348,12.04,134.57
0,384,96.477,12.107,134.55
276.68,389,95.152,11.575,134.69
276.67,390,95.291,11.63,134.68
276.62,391,95.454,11.68,134.66
276.61,392,95.618,11.729,134.65
276.61,393,95.78,11.777,134.63
276.43,394,95.938,11.826,134.62
276.28,395,96.106,11.873,134.6
276.28,396,96.328,11.81,134.59
276.28,397,96.286,11.925,134.58
276.28,398,96.48,11.923,134.57
276.52,399,96.541,12.006,134.55
276.28,405,96.53,11.794,134.58
279.24,615,84.962,7.3615,135.81
292.76,649,93.091,11.845,134.68
292.3,650,93.276,11.777,134.7
291.48,651,93.119,11.739,134.71
293.9,652,93.201,11.985,134.64
291.08,653,93.308,11.884,134.67
294.91,654,93.346,12.1,134.61
292.52,655,93.457,11.974,134.65
293.83,656,93.483,12.197,134.58
292.81,657,93.616,12.09,134.62
293.15,658,93.649,12.211,134.59
282.87,661,93.379,11.694,134.72
282.01,662,93.184,11.655,134.73
282.84,663,93.5,11.818,134.69
292.87,664,93.868,12.202,134.59
289.3,665,94,12.118,134.62
296.14,666,94.06,12.323,134.56
291.78,667,94.129,12.192,134.6
298.98,668,94.242,12.439,134.52
294.14,669,94.293,12.282,134.57
296.34,670,94.439,12.54,134.49
292.24,671,94.467,12.369,134.55
292.31,672,94.644,12.581,134.48
289.43,673,94.654,12.433,134.53
291.37,674,94.822,12.653,134.46
289.32,675,94.851,12.494,134.51
291.94,676,95.063,12.737,134.43
289.45,677,95.067,12.555,134.49
291.01,678,95.352,12.736,134.43
289.15,679,95.287,12.613,134.47
291.52,680,95.585,12.738,134.43
289.02,681,95.535,12.613,134.47
291.92,682,95.742,12.729,134.43
288.93,683,95.786,12.609,134.47
288.95,684,95.874,12.712,134.44
276.44,689,93.547,11.63,134.74
276.38,690,93.325,11.577,134.74
278.53,691,95.31,12.488,134.51
278.68,692,95.496,12.485,134.51
278.83,693,95.718,12.493,134.5
285.24,694,96.038,12.622,134.46
278.95,695,95.982,12.484,134.5
278.9,696,96.205,12.611,134.45
277.53,697,96.222,12.494,134.48
277.03,698,96.338,12.593,134.45
276.28,702,93.649,11.502,134.76
276.28,703,93.468,11.499,134.76
276.28,704,93.791,11.549,134.75
276.9,705,96.244,12.366,134.51
276.35,706,96.418,12.5,134.47
276.44,707,96.45,12.372,134.5
276.3,708,96.572,12.465,134.47
276.28,712,93.607,11.394,134.77
276.28,713,93.76,11.356,134.77
276.28,714,93.842,11.429,134.77
276.3,715,94.041,11.481,134.76
276.28,716,94.245,11.495,134.75
