"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
351.33,1216,87.478,20.689,119.78
351.79,1217,87.596,20.577,119.88
0,1218,87.463,20.567,119.83
351.76,1219,87.557,20.77,119.77
351.79,1220,87.663,20.696,119.84
351.79,1221,87.626,20.829,119.76
0,1222,87.393,20.505,119.83
0,1223,87.512,20.427,119.91
0,1224,87.303,20.436,119.82
0,1225,87.688,20.483,119.95
351.84,1226,87.774,20.586,119.93
351.79,1227,87.732,20.806,119.8
351.83,1228,87.837,20.716,119.88
351.81,1229,87.827,20.858,119.8
0,1230,87.576,20.282,119.98
0,1231,87.391,20.299,119.9
0,1232,87.689,20.376,119.99
0,1233,87.873,20.444,120.02
0,1234,87.946,20.597,119.97
352.37,1235,87.943,20.823,119.85
0,1236,87.997,20.723,119.92
0,1237,88.104,20.836,119.88
342.33,1656,87.161,20.943,119.51
345.52,1657,87.286,20.846,119.62
340.82,1658,87.133,20.81,119.58
346.32,1659,87.25,21.036,119.49
348.51,1660,87.369,20.974,119.58
348.02,1661,87.323,21.105,119.48
339.75,1662,87.041,20.715,119.59
343.13,1663,87.198,20.691,119.67
0,1664,87.066,20.626,119.64
350.38,1665,87.355,20.743,119.7
351.62,1666,87.485,20.871,119.68
349.28,1667,87.438,21.094,119.53
351.55,1668,87.571,21.025,119.62
351.68,1669,87.529,21.162,119.51
0,1670,87.31,20.597,119.75
0,1671,87.134,20.515,119.71
351.79,1672,87.704,20.941,119.71
351.79,1673,87.653,21.15,119.56
351.79,1674,87.789,21.082,119.64
351.79,1675,87.76,21.225,119.53
0,1676,87.026,20.4,119.71
0,1677,87.189,20.324,119.81
0,1678,87.005,20.291,119.74
351.83,1679,87.923,20.956,119.76
351.79,1680,87.928,21.231,119.57
351.82,1681,87.966,21.088,119.68
351.8,1682,88.106,21.158,119.67
0,1685,88.11,20.998,119.78
0,1686,88.264,21.08,119.75
344.22,2122,86.875,21.217,119.21
342.45,2123,86.981,21.106,119.33
339.86,2124,86.829,21.073,119.29
345.04,2125,86.973,21.318,119.18
344.37,2126,87.077,21.25,119.27
343.01,2127,87.054,21.394,119.15
336.61,2128,86.728,20.98,119.3
332.85,2129,86.87,20.931,119.39
329.81,2130,86.719,20.865,119.36
340.1,2131,87.034,20.989,119.43
342.29,2132,87.176,21.136,119.39
338.81,2133,87.162,21.384,119.21
338.88,2134,87.271,21.307,119.31
337.34,2135,87.263,21.462,119.18
325.82,2136,86.607,20.785,119.35
325.93,2137,86.781,20.737,119.45
324.99,2138,86.594,20.667,119.4
338.4,2139,86.969,20.817,119.5
347.24,2140,87.393,21.224,119.42
339.11,2141,87.371,21.444,119.24
345.55,2142,87.474,21.368,119.33
346.63,2143,87.485,21.513,119.22
0,2144,86.901,20.606,119.57
321.19,2145,86.702,20.549,119.5
351.63,2146,87.602,21.277,119.45
348.96,2147,87.603,21.491,119.28
351.64,2148,87.654,21.4,119.37
351.04,2149,87.773,21.519,119.3
0,2150,86.962,20.485,119.65
0,2151,86.82,20.389,119.61
351.79,2152,87.801,21.352,119.45
351.74,2153,87.893,21.456,119.39
0,2154,86.909,20.19,119.72
351.8,2155,87.997,21.388,119.47
0,2156,88.098,21.296,119.56
0,2157,88.197,21.434,119.47
0,2159,88.256,21.25,119.63
346.53,2647,86.599,21.467,118.89
345.85,2648,86.711,21.374,119.02
345.16,2649,86.562,21.327,118.99
347.21,2650,86.703,21.577,118.84
346.47,2651,86.817,21.527,118.94
345.1,2652,86.789,21.663,118.8
342.12,2653,86.474,21.234,119.01
340.87,2654,86.574,21.183,119.09
337.29,2655,86.373,21.125,119.04
346.09,2656,86.753,21.262,119.12
346.37,2657,86.914,21.422,119.07
341.01,2658,86.908,21.67,118.85
339.92,2659,87.027,21.607,118.95
337.88,2660,87.016,21.762,118.8
330.23,2661,86.299,20.968,119.1
329.78,2662,86.466,20.986,119.17
329.17,2663,86.302,20.845,119.17
338.04,2664,86.674,21.093,119.2
339.42,2665,87.146,21.527,119.07
336.79,2666,87.134,21.756,118.86
336.98,2667,87.253,21.685,118.97
339.27,2668,87.25,21.841,118.82
326.26,2669,86.58,20.912,119.27
324.52,2670,86.42,20.745,119.28
337.07,2671,87.373,21.591,119.11
340.45,2672,87.367,21.821,118.88
342.04,2673,87.482,21.733,119.01
343.34,2674,87.485,21.891,118.85
320.31,2675,86.481,20.548,119.39
347.28,2676,87.611,21.624,119.16
344.38,2677,87.598,21.858,118.93
347.12,2678,87.702,21.762,119.06
347.41,2679,87.723,21.911,118.91
316.44,2680,86.596,20.39,119.51
350.1,2681,87.835,21.65,119.2
348.04,2682,87.847,21.872,118.99
349,2683,87.894,21.772,119.1
349.86,2684,88.034,21.878,119.03
0,2685,86.709,20.219,119.61
351.73,2686,88.009,21.549,119.33
352.3,2687,88.042,21.707,119.2
353.26,2688,88.219,21.787,119.16
0,2690,88.208,21.612,119.32
0,2691,88.393,21.69,119.29
0,2693,88.387,21.512,119.44
351.33,3219,86.263,21.434,118.76
351.41,3220,86.282,21.329,118.85
350.84,3221,86.104,21.262,118.81
351.17,3222,86.409,21.591,118.69
350.89,3223,86.449,21.479,118.81
351.37,3224,86.522,21.743,118.6
350.8,3225,86.631,21.663,118.73
345.14,3226,86.572,21.875,118.49
344.58,3227,86.746,21.857,118.58
342.58,3228,86.692,21.946,118.47
343.76,3229,86.406,21.307,118.92
340.24,3230,86.198,21.164,118.93
342.07,3231,86.885,21.808,118.7
337.15,3232,86.81,22.032,118.42
337.13,3233,86.99,21.982,118.56
337.22,3234,86.956,22.083,118.43
336.51,3235,86.093,20.983,118.99
330.96,3236,86.219,21.027,119.03
329.09,3237,86.12,20.854,119.08
336.84,3238,87.129,21.909,118.69
337.26,3239,87.1,22.158,118.4
337.16,3240,87.254,22.076,118.56
336.93,3241,87.253,22.194,118.42
323.62,3242,86.185,20.705,119.18
339.88,3243,87.373,21.978,118.72
337.59,3244,87.41,22.252,118.41
338.77,3245,87.517,22.135,118.59
340.4,3246,87.557,22.262,118.46
317.95,3247,86.276,20.561,119.29
343.6,3248,87.613,22.01,118.77
344.28,3249,87.716,22.302,118.47
345.47,3250,87.749,22.14,118.67
348.44,3251,87.821,22.269,118.55
316.18,3252,86.37,20.39,119.4
347.68,3253,87.857,22.008,118.85
350.87,3254,87.904,22.235,118.61
351.38,3255,87.983,22.136,118.75
352.12,3256,88.025,22.284,118.59
313.99,3257,86.496,20.233,119.51
351.44,3258,88.061,22.018,118.9
352.46,3259,88.129,22.233,118.68
352.66,3260,88.212,22.114,118.83
352.83,3261,88.265,22.278,118.66
304.97,3262,86.627,20.044,119.62
354.06,3263,88.233,21.953,119
0,3264,88.421,22.049,118.94
0,3265,88.365,22.207,118.76
0,3267,88.408,21.866,119.12
348.39,3950,86.024,21.439,118.63
347.91,3951,86.095,21.377,118.72
345.9,3952,85.91,21.248,118.72
350.73,3953,86.124,21.591,118.55
350.43,3954,86.211,21.524,118.66
351.3,3955,86.208,21.725,118.47
351.13,3956,86.317,21.666,118.58
348.47,3957,86.264,21.848,118.37
347.04,3958,86.394,21.801,118.48
345.11,3959,86.379,21.889,118.38
341.47,3960,85.79,21.07,118.78
341.36,3961,85.963,21.099,118.85
340.2,3962,85.789,20.957,118.85
340.67,3963,86.492,21.941,118.38
338.17,3964,86.638,22.018,118.36
339.19,3965,86.522,22.061,118.25
338.35,3966,86.038,21.036,118.93
332.24,3967,85.917,20.875,118.96
340.36,3968,86.711,22.154,118.22
339.82,3969,86.919,22.163,118.31
340.43,3970,86.886,22.231,118.21
323.54,3971,85.968,20.705,119.07
339.61,3972,87.062,22.301,118.2
337.75,3973,87.254,22.294,118.3
341.22,3974,87.24,22.389,118.16
316.87,3975,86.047,20.553,119.18
343.47,3976,87.445,22.423,118.21
343.48,3977,87.597,22.369,118.34
346.72,3978,87.627,22.462,118.23
310.66,3979,86.147,20.397,119.29
347.44,3980,87.816,22.492,118.26
349.84,3981,87.934,22.382,118.44
348.41,3982,87.972,22.631,118.13
349.07,3983,88.059,22.512,118.32
350.48,3984,88.127,22.662,118.14
307.61,3985,86.256,20.221,119.4
352.16,3986,88.163,22.382,118.51
352,3987,88.245,22.596,118.27
352.95,3988,88.276,22.49,118.41
354.47,3989,88.45,22.591,118.33
305.44,3990,86.421,20.098,119.51
0,3991,88.426,22.389,118.57
0,3992,88.628,22.491,118.5
303,3993,86.445,19.949,119.55
301.53,3994,86.557,19.908,119.61
0,3996,88.501,22.216,118.78
0,3997,88.638,22.304,118.71
351.79,4696,85.788,21.435,118.51
350.98,4697,85.87,21.371,118.61
350.89,4698,85.706,21.258,118.61
351.79,4699,85.859,21.582,118.42
351.28,4700,85.951,21.517,118.53
351.79,4701,85.928,21.713,118.32
351.52,4702,86.03,21.656,118.44
351.79,4703,85.995,21.81,118.26
351.21,4704,86.111,21.787,118.35
351.08,4705,86.098,21.864,118.25
348.18,4706,85.63,21.098,118.68
343.04,4707,85.73,21.127,118.71
340.34,4708,85.565,20.916,118.76
346.43,4709,86.219,21.944,118.22
344.48,4710,86.371,21.965,118.29
344.99,4711,86.363,22.05,118.17
329.69,4712,85.706,20.827,118.88
343.59,4713,86.493,22.159,118.1
323.38,4714,85.757,20.695,118.97
343.67,4715,86.686,22.277,118.04
343.96,4716,86.857,22.297,118.1
317.26,4717,85.811,20.541,119.07
343.95,4718,86.992,22.401,118.02
344.29,4719,87.332,22.48,118.08
345.09,4720,87.151,22.461,118.02
346.29,4721,87.3,22.538,117.98
311.18,4722,85.909,20.406,119.17
347.66,4723,87.47,22.592,117.98
347.32,4724,87.644,22.551,118.11
347.4,4725,87.648,22.642,117.98
306.16,4726,86.014,20.253,119.27
347.53,4727,87.833,22.68,118
351.73,4728,88.295,22.72,118.12
351.53,4729,88.085,22.804,117.92
352.94,4730,88.285,22.974,117.76
353.01,4731,88.329,22.849,117.95
353.01,4732,88.512,22.953,117.87
305.47,4733,86.083,20.109,119.35
305.76,4734,86.192,20.076,119.41
305.42,4735,86.118,19.964,119.39
0,4736,88.497,22.771,118.11
0,4737,88.693,22.84,118.08
305.35,4738,86.291,19.991,119.47
308.86,4739,86.17,19.889,119.43
0,4740,88.663,22.665,118.29
267.58,4797,80.038,15.855,117.59
266.01,4798,79.993,15.64,117.61
266.37,4799,79.89,15.677,117.54
262.28,4800,80.148,15.909,117.65
262.31,4801,80.129,15.745,117.67
262.15,4802,80.231,15.936,117.69
262.51,4810,79.929,15.436,117.61
262.38,4811,79.866,15.519,117.56
262.11,4812,80.078,15.542,117.68
261.96,4813,80.259,15.834,117.72
261.97,4814,80.238,15.656,117.74
261.96,4815,80.357,15.839,117.77
262.29,4824,79.779,15.348,117.54
261.97,4827,80.422,15.731,117.81
351.73,5476,85.549,21.409,118.4
351.73,5477,85.649,21.366,118.49
349.51,5478,85.515,21.249,118.51
351.79,5479,85.59,21.541,118.3
351.79,5480,85.702,21.505,118.4
351.79,5481,85.628,21.66,118.19
351.79,5482,85.766,21.648,118.29
351.79,5483,85.749,21.731,118.19
348.5,5484,85.446,21.116,118.57
349.78,5485,85.54,21.1,118.63
341.57,5486,85.375,20.985,118.62
351.79,5487,85.875,21.819,118.16
351.73,5488,86.041,21.897,118.18
334.09,5489,85.248,20.857,118.63
332.49,5490,85.375,20.85,118.7
331.14,5491,85.228,20.756,118.67
350.94,5492,86.13,21.977,118.13
345.58,5493,86.233,22.078,118.05
326.75,5494,85.353,20.701,118.76
322.14,5495,85.546,20.703,118.86
345.07,5496,86.36,22.205,117.95
344.05,5497,86.545,22.269,117.97
345.2,5498,86.495,22.308,117.88
319.3,5499,85.583,20.534,118.96
344.26,5500,86.661,22.398,117.84
343.96,5501,86.839,22.396,117.95
343.62,5502,86.839,22.476,117.82
316.15,5503,85.642,20.367,119.05
344.01,5504,87.03,22.531,117.84
345.97,5505,87.254,22.599,117.86
307.51,5506,85.806,20.275,119.16
347.92,5507,87.429,22.712,117.77
347.93,5508,87.645,22.731,117.85
305.88,5509,85.83,20.144,119.21
304.12,5510,85.953,20.087,119.29
299.4,5511,85.846,20.039,119.25
348.02,5512,87.853,22.833,117.78
351.65,5513,88.047,22.957,117.68
353.37,5514,88.223,23.087,117.56
353.87,5515,88.624,23.073,117.74
353.99,5516,88.477,23.155,117.57
354.77,5517,88.781,23.166,117.67
302.66,5518,85.989,19.935,119.34
301.15,5519,85.874,19.948,119.28
0,5521,88.751,22.995,117.89
0,5522,88.95,23.07,117.85
0,5525,88.912,22.897,118.07
278.05,5535,80.451,17.074,117.54
278.05,5536,80.433,16.936,117.57
278.05,5537,80.362,16.957,117.52
278.05,5538,80.543,17.103,117.59
278.05,5549,80.298,16.933,117.48
278.05,5550,80.259,16.784,117.5
278.05,5551,80.229,16.92,117.42
278.05,5552,80.346,16.759,117.57
278.05,5553,80.609,17.041,117.65
278.05,5554,80.466,16.856,117.62
278.05,5555,80.557,16.875,117.67
278.05,5565,80.143,16.601,117.47
278.05,5566,80.133,16.741,117.41
278.05,5567,80.238,16.59,117.54
278.05,5568,80.386,16.658,117.62
278.05,5569,80.514,16.762,117.68
278.05,5577,80.024,16.536,117.39
278.05,5578,79.972,16.372,117.4
278.05,5579,80.089,16.384,117.49
277.91,5580,80.262,16.446,117.59
277.83,5581,80.496,16.675,117.68
277.15,5582,80.427,16.52,117.68
273.7,5583,80.577,16.673,117.73
277.75,5592,79.997,16.157,117.49
278.05,5593,79.895,16.196,117.4
274.04,5594,80.155,16.241,117.57
270,5595,80.32,16.313,117.66
267.35,5596,80.615,16.586,117.76
265.95,5597,80.474,16.415,117.72
265.52,5598,80.604,16.44,117.78
277.57,5607,79.898,15.957,117.47
277.97,5608,79.842,16.007,117.41
269.97,5609,80.047,16.03,117.56
262.47,5610,80.226,16.098,117.65
262.17,5611,80.441,16.234,117.74
262.09,5612,80.614,16.346,117.8
269.73,5621,79.895,15.828,117.5
270.19,5622,79.725,15.77,117.39
261.95,5623,80.363,16.024,117.74
261.95,5624,80.655,16.259,117.83
261.95,5625,80.51,16.117,117.79
261.95,5626,80.633,16.096,117.84
265.99,5635,79.771,15.656,117.46
262,5636,79.751,15.492,117.48
261.95,5637,80.486,15.943,117.8
261.96,5638,80.617,15.98,117.85
262.12,5648,80.595,15.856,117.86
351.79,6305,85.271,21.313,118.31
351.79,6306,85.421,21.331,118.39
351.72,6307,85.341,21.228,118.43
351.79,6308,85.278,21.453,118.18
351.79,6309,85.422,21.44,118.29
351.79,6310,85.348,21.566,118.11
351.79,6311,85.47,21.565,118.19
351.75,6312,85.446,21.632,118.1
