"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
314.74,13,85.77,11.713,122.05
313.61,21,85.549,11.569,121.99
312.3,23,85.48,11.458,121.97
308.29,30,85.395,11.323,121.93
307.64,36,85.243,11.244,121.88
307.6,38,85.179,11.136,121.86
307.6,44,85.201,10.877,121.85
307.59,45,85.114,11.015,121.82
305.15,51,85.119,10.709,121.8
305.71,52,85.034,10.836,121.78
303.83,59,84.965,10.63,121.73
302.49,64,85.001,10.494,121.73
314.72,79,86.629,13.194,122.19
314.85,80,86.639,12.948,122.21
314.92,81,86.522,13.103,122.17
315.04,86,86.447,12.769,122.18
315.02,87,86.4,12.998,122.15
318.41,94,86.279,12.603,122.15
318.4,95,86.241,12.828,122.12
321.71,101,86.139,12.423,122.12
321.81,102,86.058,12.629,122.09
321.76,103,86.329,12.39,122.17
321.22,108,85.865,12.567,122.04
320.06,109,85.914,12.345,122.07
320.84,110,85.753,12.42,122.02
318.52,111,86.059,12.257,122.11
319.27,112,86.224,12.206,122.15
321.8,116,85.616,12.407,121.97
321.71,117,85.662,12.201,122
321.77,118,85.532,12.286,121.95
318.3,119,85.812,12.12,122.05
315.17,120,85.973,12.075,122.1
318.22,124,85.514,11.972,121.97
318.33,125,85.425,12.132,121.92
316.53,126,85.672,11.99,122.02
314.82,127,85.801,11.908,122.06
316.8,131,85.259,12.035,121.87
314.71,132,85.309,11.835,121.9
314.72,133,85.174,11.893,121.84
314.73,134,85.45,11.791,121.95
314.74,135,85.602,11.771,122
311.16,138,85.189,11.594,121.86
311.22,139,85.075,11.721,121.81
311.27,140,85.383,11.598,121.93
309.46,143,84.91,11.595,121.74
307.71,144,84.979,11.425,121.78
308.69,145,84.838,11.455,121.71
307.73,146,85.113,11.411,121.84
307.71,147,85.244,11.41,121.88
307.69,151,84.867,11.157,121.73
308.38,152,84.767,11.292,121.68
307.6,153,85.059,11.221,121.81
307.6,156,84.778,10.914,121.68
307.6,157,84.667,11.039,121.63
307.59,158,84.952,10.997,121.76
307.6,161,84.518,10.872,121.54
307.6,162,84.605,10.732,121.58
307.6,163,84.46,10.727,121.5
307.57,164,84.749,10.705,121.65
306.75,165,84.885,10.78,121.71
307.59,169,84.527,10.475,121.51
307.6,170,84.404,10.557,121.45
307.52,171,84.677,10.528,121.59
305.9,172,84.83,10.555,121.67
307.58,175,84.283,10.392,121.37
307.56,176,84.379,10.297,121.41
307.23,177,84.25,10.249,121.33
307.21,178,84.506,10.277,121.48
306.51,179,84.627,10.331,121.54
304.1,180,84.769,10.359,121.61
301.49,181,84.922,10.373,121.67
307.53,187,84.335,10.09,121.35
306.8,188,84.214,10.083,121.27
306.76,189,84.444,10.114,121.41
305.51,190,84.571,10.134,121.48
302.04,191,84.7,10.172,121.55
298.59,192,84.838,10.175,121.6
304.21,197,84.265,9.9502,121.28
300.76,198,84.267,9.8145,121.24
300.78,199,84.377,9.9342,121.34
300.22,200,84.503,9.9498,121.4
296.1,201,84.637,9.9806,121.47
292.03,202,84.764,10.018,121.53
298.46,206,84.332,9.7801,121.27
295.77,207,84.421,9.7657,121.31
291.96,208,84.48,9.6507,121.3
289.8,209,84.573,9.802,121.39
289.23,213,84.552,9.638,121.33
314.71,252,86.94,13.791,122.21
314.71,253,86.919,14.026,122.16
314.71,260,86.756,13.624,122.18
314.71,261,86.768,13.825,122.15
314.73,267,86.579,13.495,122.14
314.74,268,86.579,13.708,122.11
314.72,269,86.76,13.39,122.2
315.62,272,86.438,13.285,122.13
316.54,273,86.39,13.542,122.08
315.38,276,86.211,13.09,122.08
318.29,277,86.194,13.341,122.04
319.45,281,85.998,13.292,121.98
319.93,282,85.943,13.076,122
320.18,283,85.829,13.311,121.91
318.46,284,86.067,12.888,122.06
321.69,291,85.734,12.863,121.95
321.79,292,85.666,13.057,121.9
321.79,293,85.89,12.783,122.02
321.85,303,85.447,12.914,121.83
321.85,304,85.509,12.721,121.89
321.85,305,85.324,12.738,121.81
321.73,306,85.677,12.618,121.97
321.85,314,85.166,12.68,121.75
321.69,315,85.253,12.482,121.81
321.7,316,85.06,12.499,121.73
321.63,317,85.452,12.439,121.9
319.94,322,84.904,12.444,121.66
318.31,323,84.982,12.238,121.72
318.27,324,84.806,12.258,121.63
318.29,325,85.142,12.244,121.8
318.37,326,85.28,12.24,121.86
316.32,329,84.665,12.189,121.57
314.81,330,84.741,12,121.63
316.04,331,84.596,12.029,121.55
314.78,332,84.901,11.98,121.71
314.73,333,85.075,12.012,121.79
314.72,336,84.607,11.695,121.58
315.66,337,84.521,11.849,121.52
313.28,338,84.768,11.788,121.66
311.29,339,84.913,11.775,121.73
314.48,342,84.51,11.428,121.54
314.71,343,84.416,11.583,121.48
311.6,344,84.717,11.532,121.65
311.21,347,84.414,11.178,121.49
312.54,348,84.304,11.291,121.42
309.58,349,84.599,11.259,121.59
312.03,352,84.148,11.094,121.33
311.06,353,84.233,10.958,121.38
311.78,354,84.09,10.936,121.29
308.06,355,84.364,10.979,121.46
307.63,356,84.494,11.028,121.53
