header
0,4027,97.218,19.409,129.92
102,4700,97.612,19.22,129.86
100.6,5421,98.24,19.055,129.8
101.87,5423,98.027,19.117,129.82
101.85,5452,97.427,19.028,129.81
102.05,5453,97.662,19.096,129.83
0,6214,97.408,18.759,129.73
0,6217,97.625,18.816,129.75
0,6218,97.455,18.898,129.77
106.62,6219,97.857,18.863,129.77
105.28,6220,97.666,18.958,129.79
107.02,6221,98.075,18.908,129.77
105.68,6222,97.909,19.024,129.8
101.12,6223,98.298,18.869,129.76
88.125,7007,98.496,18.635,129.72
93.151,7008,98.429,18.764,129.74
92.438,7009,98.276,18.721,129.73
94.383,7010,98.778,18.704,129.73
94.933,7011,98.61,18.822,129.75
0,7029,97.569,18.673,129.71
103.02,7030,97.783,18.73,129.73
95.884,7031,98.029,18.724,129.73
91.044,7799,98.264,18.49,129.68
93.232,7800,98.206,18.612,129.71
94.739,7801,97.994,18.517,129.68
88.461,7802,98.5,18.483,129.69
94.968,7803,98.721,18.53,129.7
95.194,7804,98.951,18.576,129.72
0,7845,97.323,18.502,129.64
98.995,7846,97.535,18.542,129.67
98.993,7847,97.782,18.59,129.69
131.24,7897,100.42,17.623,129.71
126.63,7908,100.47,17.517,129.71
106.39,7909,100.57,17.39,129.71
101.99,7910,100.73,17.476,129.71
92.309,7912,101.24,17.263,129.73
100.42,7923,100.69,17.306,129.71
91.721,7924,100.89,17.279,129.72
91.327,7925,100.99,17.112,129.73
91.465,7926,101.15,17.165,129.73
93.992,7927,101.44,17.052,129.73
94.442,7928,101.72,16.902,129.74
89.521,7946,101.09,17.002,129.73
93.502,7947,101.29,16.941,129.74
93.815,7948,101.53,16.834,129.74
93.863,7949,101.65,16.682,129.75
94.328,7966,101.7,16.536,129.76
345.53,8015,99.517,13.309,128.94
95.225,8664,97.907,18.396,129.64
94.902,8665,98.108,18.331,129.64
95.191,8666,98.37,18.369,129.66
95.176,8667,98.629,18.364,129.67
95.194,8668,98.936,18.411,129.69
97.542,8669,99.224,18.383,129.7
96.547,8670,99.09,18.308,129.68
94.954,8693,97.444,18.421,129.62
95.482,8694,97.678,18.412,129.63
105.41,8695,99.226,18.199,129.68
115.24,8696,99.348,18.095,129.67
116.28,8697,99.53,18.153,129.69
122.06,8711,99.421,17.983,129.67
134.57,8712,99.575,17.913,129.67
133.16,8713,99.676,17.996,129.68
135.09,8723,99.724,17.831,129.67
133.61,8724,99.926,17.724,129.68
133.05,8736,100.27,17.618,129.7
134.05,8737,100.1,17.627,129.69
132.75,8747,100.23,17.47,129.69
114.22,8748,100.36,17.347,129.7
113.63,8749,100.43,17.399,129.7
111.9,8763,100.5,17.238,129.7
93.381,8764,100.69,17.156,129.71
88.657,8765,100.86,17.124,129.72
88.82,8766,100.79,17.048,129.72
73.84,8780,100.91,16.96,129.72
71.423,8781,101.08,16.849,129.73
92.504,8782,101.33,16.743,129.74
78.682,8783,101.15,16.705,129.73
93.738,8784,101.52,16.66,129.75
92.329,8796,101.25,16.596,129.74
94.036,8797,101.45,16.514,129.75
91.202,8798,101.54,16.369,129.76
90.169,8799,101.73,16.359,129.77
0,8812,101.58,16.241,129.77
310.56,8822,99.545,14.2,129.14
308.81,8824,99.686,14.071,129.16
311.73,8825,99.702,14.264,129.21
328.56,8837,99.597,13.81,129.08
329.02,8838,99.645,13.712,129.08
337.04,8839,99.437,13.688,129
308.26,8840,99.653,13.94,129.13
349.59,8855,99.372,13.365,128.9
344.7,8856,99.411,13.51,128.95
355.42,8872,99.275,13.105,128.8
350.44,8875,99.286,13.247,128.84
92.646,9576,97.863,18.183,129.58
94.039,9577,97.82,18.3,129.61
