"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
227.01,1257,56.368,22.598,111.3
225.32,1258,56.239,22.468,111.39
225.46,1259,56.117,22.558,111.31
227.87,1260,56.689,22.556,111.35
225.32,1261,56.525,22.457,111.42
227.73,1262,56.99,22.506,111.4
225.32,1263,56.817,22.416,111.47
230.09,1264,57.279,22.45,111.45
225.35,1265,57.102,22.366,111.51
232.42,1266,57.559,22.387,111.5
226.1,1267,57.378,22.31,111.56
232.57,1268,57.826,22.318,111.55
226.82,1269,57.641,22.252,111.6
231.15,1270,58.068,22.24,111.6
227.89,1271,57.892,22.188,111.64
230.57,1272,58.219,22.178,111.64
229.62,1273,58.138,22.099,111.7
231.25,1274,58.331,22.115,111.67
216.55,1275,55.163,22.68,111.1
215.93,1276,54.963,22.584,111.15
215.87,1277,54.834,22.717,111.02
217.21,1278,55.479,22.659,111.16
215.93,1279,55.277,22.557,111.21
220.06,1280,55.756,22.622,111.22
216.18,1281,55.58,22.527,111.28
223.52,1282,55.944,22.582,111.28
216.34,1283,55.896,22.467,111.36
216.09,1284,56.104,22.368,111.46
215.88,1285,56.381,22.347,111.49
215.87,1286,56.661,22.318,111.53
216.05,1287,56.942,22.275,111.58
217.34,1288,57.219,22.223,111.62
218.57,1289,57.486,22.166,111.67
220.56,1290,57.735,22.115,111.7
223.01,1291,57.964,22.067,111.73
230.16,1292,58.383,22.006,111.75
226.52,1293,58.165,21.957,111.79
231.71,1294,58.524,21.919,111.79
229.49,1295,58.389,21.904,111.81
231.43,1296,58.583,21.833,111.84
209.77,1297,54.352,22.676,110.97
209.6,1298,54.301,22.542,111.06
205.65,1299,54.142,22.605,110.98
215.74,1300,54.59,22.69,111
215.61,1301,54.621,22.571,111.1
215.81,1302,54.845,22.476,111.21
215.81,1303,55.094,22.45,111.27
215.81,1304,55.387,22.429,111.33
215.81,1305,55.663,22.403,111.38
215.81,1306,55.869,22.294,111.48
215.81,1307,56.208,22.25,111.55
215.81,1308,56.505,22.217,111.6
215.81,1309,56.789,22.178,111.64
214.38,1310,57.07,22.13,111.68
212.97,1311,57.349,22.074,111.73
214.56,1312,57.623,22.015,111.77
216.34,1313,57.876,21.98,111.79
217.05,1314,58.019,21.875,111.85
221.34,1315,58.193,21.841,111.87
225.52,1316,58.402,21.796,111.88
203.57,1317,53.764,22.608,110.89
203.41,1318,53.619,22.512,110.93
203.43,1319,53.461,22.621,110.81
203.47,1320,53.965,22.604,110.94
203.51,1321,53.951,22.507,111.01
209.52,1322,54.174,22.438,111.11
215.7,1323,54.414,22.433,111.16
215.54,1324,54.653,22.426,111.21
215.45,1325,54.869,22.333,111.32
215.33,1326,55.21,22.326,111.38
215.47,1327,55.528,22.301,111.44
215.58,1328,55.645,22.168,111.55
215.81,1329,55.868,22.169,111.57
215.81,1330,56.078,22.151,111.61
215.81,1331,56.354,22.117,111.65
215.81,1332,56.637,22.08,111.7
214.23,1333,56.92,22.036,111.74
212.67,1334,57.204,21.983,111.79
214.28,1335,57.495,21.921,111.83
216,1336,57.804,21.852,111.87
203.38,1337,53.208,22.579,110.78
203.36,1338,53.301,22.475,110.88
202.96,1339,53.077,22.5,110.8
202.61,1340,53.503,22.41,110.98
201.75,1341,53.754,22.407,111.04
205.89,1342,53.985,22.387,111.11
210.58,1343,54.186,22.304,111.21
211.48,1344,54.524,22.313,111.27
211.79,1345,54.65,22.195,111.37
213.75,1346,54.871,22.215,111.4
213.59,1347,55.079,22.215,111.43
214.67,1348,55.348,22.202,111.48
201.8,1349,52.487,22.463,110.65
201.41,1350,52.327,22.372,110.67
201.8,1351,52.196,22.448,110.57
203.15,1352,52.737,22.479,110.72
203.24,1353,52.615,22.378,110.75
202.85,1354,52.914,22.487,110.76
203.34,1355,52.907,22.394,110.83
203.4,1356,53.125,22.378,110.9
201.88,1357,53.297,22.332,110.98
200.72,1358,53.583,22.31,111.07
203.85,1359,53.862,22.289,111.15
205.32,1360,53.931,22.161,111.25
210.02,1361,54.155,22.184,111.28
211.44,1362,54.364,22.2,111.31
201.78,1363,52.196,22.275,110.69
201.97,1364,52.046,22.334,110.59
203.4,1365,52.445,22.3,110.75
202.65,1366,52.673,22.262,110.85
202.03,1367,52.965,22.294,110.91
202.73,1368,53.084,22.238,110.99
202.83,1369,53.238,22.237,111.03
202.82,1370,53.406,22.221,111.08
204.16,1371,53.654,22.2,111.16
203.37,1372,52.138,22.194,110.72
203.4,1373,51.919,22.202,110.64
203.4,1374,52.366,22.211,110.79
202.91,1375,52.426,22.121,110.86
202.45,1376,52.65,22.157,110.91
201.93,1377,52.866,22.171,110.97
203.41,1378,51.998,22.133,110.71
203.41,1379,52.161,22.116,110.78
234.1,1662,56.022,22.792,111.11
233.66,1665,56.296,22.739,111.18
233.64,1667,56.586,22.691,111.24
233.66,1669,56.886,22.642,111.29
234.73,1670,57.394,22.655,111.29
233.83,1671,57.185,22.585,111.34
234.73,1672,57.694,22.579,111.34
234.22,1673,57.479,22.52,111.4
234.73,1674,57.993,22.49,111.4
234.28,1675,57.769,22.445,111.45
234.73,1676,58.288,22.383,111.47
234.19,1677,58.059,22.355,111.51
234.85,1678,58.574,22.267,111.54
234.51,1679,58.355,22.232,111.58
240.57,1680,58.85,22.145,111.6
239.96,1681,58.66,22.103,111.65
246.42,1682,59.116,22.026,111.65
245.45,1683,58.916,21.973,111.71
246.67,1684,59.39,21.921,111.69
246.04,1685,59.184,21.861,111.76
247.01,1686,59.662,21.821,111.72
246.83,1687,59.463,21.76,111.79
247.45,1688,59.934,21.718,111.74
247.14,1689,59.741,21.658,111.81
247.33,1690,60.191,21.63,111.75
247.04,1691,60.018,21.549,111.83
248.61,1692,60.222,21.53,111.81
222.07,1693,55.196,22.889,110.94
219.78,1694,55.072,22.79,111
220.64,1695,54.853,22.88,110.89
223.68,1696,55.477,22.884,110.98
219.27,1697,55.369,22.776,111.05
221.95,1699,55.716,22.765,111.1
225.59,1700,56.036,22.677,111.21
233.4,1701,58.51,22.07,111.69
236.68,1702,58.71,21.918,111.77
240.36,1703,58.974,21.794,111.83
243.35,1704,59.261,21.694,111.86
245.07,1705,59.544,21.595,111.88
247.63,1706,59.821,21.493,111.9
255.79,1707,60.307,21.424,111.85
256.17,1708,60.094,21.377,111.92
258.51,1709,60.308,21.332,111.91
204.08,1710,53.981,22.898,110.71
203.58,1711,53.969,22.782,110.8
204.27,1712,53.818,22.814,110.74
211.89,1713,54.301,22.915,110.76
210.17,1714,54.22,22.797,110.84
219.97,1715,54.577,22.897,110.83
215.84,1716,54.539,22.798,110.9
233.21,1717,58.756,21.707,111.91
237.68,1718,59.07,21.616,111.93
242.34,1719,59.356,21.522,111.95
246.79,1720,59.629,21.428,111.97
251.85,1721,59.892,21.329,111.99
261.15,1722,60.367,21.225,111.96
259.59,1723,60.143,21.211,112.01
261.24,1724,60.34,21.138,112.01
206.47,1725,53.656,22.787,110.73
205.19,1726,53.72,22.708,110.81
206.48,1727,53.443,22.76,110.7
203.53,1728,54.031,22.693,110.89
217.81,1729,58.144,21.737,111.93
219.84,1730,58.469,21.681,111.95
224.43,1731,58.655,21.561,112.01
227.87,1732,58.925,21.512,112.01
230.7,1733,59.197,21.43,112.03
234.02,1734,59.462,21.344,112.04
241.36,1735,59.713,21.259,112.05
249.61,1736,59.949,21.17,112.07
258.41,1737,60.367,21.024,112.07
253.65,1738,60.154,21.074,112.08
254.53,1739,60.261,20.93,112.14
207.35,1740,52.896,22.755,110.55
206.88,1741,52.9,22.653,110.63
208.28,1742,52.741,22.677,110.57
206.41,1743,53.158,22.795,110.59
203.78,1744,53.17,22.683,110.68
215.1,1745,55.897,22.048,111.66
214.74,1746,56.196,22.016,111.71
214.79,1747,56.482,21.981,111.76
215.1,1748,56.765,21.941,111.8
214.09,1749,57.048,21.893,111.84
213.02,1750,57.332,21.836,111.89
213.77,1751,57.619,21.771,111.93
214.34,1752,57.895,21.694,111.97
214.92,1753,58.126,21.603,112.02
215.66,1754,58.347,21.595,112.01
216.07,1755,58.459,21.493,112.06
217.52,1756,58.618,21.448,112.08
216.06,1757,58.647,21.367,112.12
216.12,1758,58.82,21.386,112.09
219.71,1759,59.065,21.318,112.11
222.56,1760,59.322,21.24,112.12
231.65,1761,59.572,21.16,112.13
242.33,1762,59.808,21.086,112.13
245.89,1763,60.036,21.005,112.14
247.4,1764,60.163,20.842,112.2
208.98,1765,52.429,22.617,110.52
207.21,1766,52.379,22.532,110.56
210.1,1767,52.142,22.56,110.46
209.16,1768,52.598,22.648,110.55
204.26,1769,52.66,22.57,110.62
202.79,1770,52.951,22.575,110.71
212.73,1771,54.901,22.106,111.48
210.36,1772,55.174,22.084,111.54
207.29,1773,55.421,22.086,111.57
209.19,1774,55.804,21.926,111.73
207.34,1775,55.615,22.023,111.64
212.67,1776,56.057,21.907,111.77
213.79,1777,56.333,21.879,111.81
214.82,1778,56.61,21.843,111.85
213.87,1779,56.889,21.8,111.9
212.94,1780,57.169,21.749,111.94
213.57,1781,57.447,21.687,111.98
214.04,1782,57.721,21.614,112.02
214.61,1783,57.983,21.528,112.07
215.3,1784,58.253,21.451,112.1
214.95,1785,58.661,21.268,112.18
214.68,1786,58.906,21.216,112.18
215.07,1787,59.033,21.099,112.23
216.97,1788,59.194,21.125,112.2
224.72,1789,59.452,21.047,112.2
233.54,1790,59.702,20.97,112.21
238.07,1791,59.925,20.92,112.2
239.09,1792,60.054,20.791,112.24
210.69,1793,51.716,22.477,110.37
209.96,1794,51.605,22.358,110.42
210.98,1795,51.45,22.446,110.29
210.36,1796,51.92,22.516,110.42
204.96,1797,51.914,22.418,110.49
209.93,1798,54.15,22.067,111.36
213.56,1799,54.425,22.094,111.4
215.32,1800,54.812,22.012,111.52
215.13,1801,54.627,22.055,111.46
209.21,1802,55.027,21.961,111.59
205.95,1803,55.32,21.951,111.65
216.04,1804,59.104,20.975,112.29
220.82,1805,59.339,20.926,112.28
227.32,1806,59.598,20.852,112.28
234.64,1807,59.884,20.768,112.28
210.7,1808,51.258,22.374,110.27
208.73,1809,51.296,22.271,110.36
210.7,1810,51.06,22.318,110.23
204.83,1811,51.546,22.241,110.48
202.15,1812,51.784,22.285,110.53
203.4,1813,53.139,22.147,111.06
205.77,1814,53.407,22.11,111.15
206.87,1815,53.682,22.097,111.23
208.86,1816,54.096,21.941,111.42
207.9,1817,53.825,21.997,111.33
213.45,1818,54.377,21.959,111.47
210.64,1819,50.862,22.249,110.2
208.64,1820,50.921,22.164,110.28
210.83,1821,50.648,22.205,110.14
205.31,1822,51.17,22.145,110.4
203.6,1823,51.408,22.14,110.49
203.37,1824,51.664,22.138,110.59
202.6,1825,52.637,22.061,110.97
202.91,1826,52.899,22.053,111.05
208.33,1827,53.129,22.055,111.12
213.12,1828,53.223,22.004,111.17
214.24,1829,53.368,22.012,111.21
207.93,1830,53.539,22.009,111.25
211.11,1831,50.461,22.127,110.12
209.86,1832,50.556,22.055,110.21
211.34,1833,50.251,22.062,110.07
206.14,1834,50.782,22.031,110.32
203.85,1835,51.006,22.044,110.4
203.5,1836,51.245,22.05,110.49
203.41,1837,51.472,21.998,110.61
203.41,1838,51.837,22.037,110.72
203.48,1839,52.142,22.034,110.82
206.15,1840,52.506,21.973,110.98
205.11,1841,52.334,22,110.91
206.89,1842,52.705,21.945,111.06
209.27,1843,53.007,21.94,111.15
210.5,1844,50.426,21.928,110.24
211.61,1845,50.22,21.935,110.14
