"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
224.42,0,52.586,14.036,114.51
225.05,1,52.539,13.841,114.54
224.94,2,52.381,13.889,114.51
222.13,3,52.873,14.085,114.53
224.13,4,52.774,13.926,114.54
219.57,5,53.146,14.115,114.54
222.97,6,53.037,13.967,114.56
218.55,7,53.392,14.163,114.55
221.29,8,53.276,14.006,114.57
217.87,9,53.628,14.194,114.56
219.64,10,53.485,14.071,114.57
216.61,11,53.773,14.184,114.57
217.72,12,53.676,14.065,114.58
216.6,13,53.894,14.159,114.57
229.46,14,51.971,13.79,114.48
230.35,15,51.948,13.627,114.5
231.43,16,51.76,13.663,114.47
226.18,17,52.198,13.838,114.5
229.02,18,52.243,13.716,114.52
227.88,19,52.502,13.693,114.56
227.84,20,52.724,13.752,114.57
227.7,21,52.943,13.831,114.57
225.52,22,53.209,13.834,114.59
223.31,23,53.465,13.937,114.59
221.74,24,53.694,13.942,114.59
218.91,25,53.877,14.045,114.58
235.52,26,51.318,13.579,114.41
235.79,27,51.302,13.417,114.44
236.63,28,51.099,13.45,114.4
232.96,29,51.564,13.621,114.45
233.98,30,51.614,13.505,114.48
232.21,31,51.884,13.495,114.52
231,32,52.136,13.546,114.54
229.76,33,52.367,13.58,114.56
228.58,34,52.646,13.568,114.58
227.37,35,52.929,13.681,114.59
226.49,36,53.14,13.662,114.6
225.59,37,53.321,13.727,114.6
223.46,38,53.55,13.798,114.6
240.89,39,50.626,13.349,114.33
241.93,40,50.653,13.184,114.37
243.28,41,50.413,13.202,114.31
238.15,42,50.891,13.402,114.37
239.85,43,50.96,13.288,114.41
237.91,44,51.253,13.285,114.46
235.99,45,51.505,13.344,114.49
234.02,46,51.765,13.371,114.52
232.85,47,52.016,13.406,114.55
231.47,48,52.289,13.414,114.57
229.81,49,52.563,13.412,114.59
228.88,50,52.75,13.453,114.6
227.25,51,52.984,13.509,114.61
245.8,52,50.179,13.133,114.28
246.96,53,50.362,13.023,114.34
248.26,54,50.083,13.006,114.28
244.32,55,50.643,13.046,114.39
242.22,56,50.882,13.122,114.42
240.13,57,51.135,13.166,114.46
238.39,58,51.414,13.194,114.5
236.61,59,51.655,13.239,114.52
234.85,60,51.939,13.245,114.56
233.33,61,52.23,13.249,114.58
232.31,62,52.457,13.297,114.6
250.65,63,49.885,12.939,114.25
251.72,64,50.074,12.839,114.31
252.2,65,49.83,12.826,114.26
249.2,66,50.337,12.86,114.36
246.76,67,50.561,12.914,114.4
244.59,68,50.81,12.968,114.43
242.34,69,51.063,13.02,114.47
240.75,70,51.303,13.066,114.5
238.94,71,51.592,13.075,114.53
237.3,72,51.878,13.077,114.57
236.03,73,52.107,13.126,114.58
252.37,74,49.985,12.648,114.32
252.98,75,49.759,12.692,114.26
250.2,76,50.232,12.723,114.36
248.08,77,50.498,12.763,114.41
246.06,78,50.737,12.811,114.44
243.88,79,50.973,12.888,114.47
240.97,80,51.253,12.906,114.51
239.05,81,51.525,12.905,114.54
238.3,82,51.749,12.952,114.56
253.8,83,49.567,12.55,114.24
0,84,49.755,12.492,114.29
0,85,49.526,12.436,114.25
0,86,49.988,12.498,114.34
0,87,50.186,12.569,114.37
0,88,50.401,12.637,114.4
0,89,50.66,12.633,114.45
244.91,90,50.947,12.747,114.48
243.43,91,51.156,12.721,114.51
240.92,92,51.386,12.78,114.54
0,93,49.709,12.331,114.3
0,94,49.489,12.299,114.25
0,95,49.903,12.361,114.34
0,96,50.144,12.405,114.38
0,97,50.377,12.497,114.41
0,98,50.534,12.445,114.44
0,99,50.71,12.498,114.47
0,100,50.933,12.57,114.49
0,101,49.603,12.219,114.29
0,102,49.765,12.203,114.32
0,103,50.019,12.241,114.37
0,104,50.321,12.307,114.41
213.52,105,53.317,14.499,114.48
213.92,106,53.131,14.354,114.5
214.41,107,53.025,14.472,114.46
210.4,108,53.603,14.546,114.49
211.09,109,53.444,14.402,114.51
207.31,110,53.871,14.599,114.5
208.25,111,53.742,14.438,114.52
206.36,112,54.124,14.66,114.5
207.37,113,54.012,14.482,114.52
205.62,114,54.356,14.718,114.49
206.43,115,54.264,14.545,114.52
202.98,116,54.515,14.746,114.49
203.62,117,54.516,14.613,114.51
201.94,118,54.647,14.753,114.49
218.72,119,52.219,14.238,114.41
219.13,120,52.179,14.076,114.45
219.02,121,52.029,14.096,114.42
218.3,122,52.531,14.335,114.43
220.24,123,52.449,14.158,114.46
215.41,124,52.787,14.392,114.45
219.27,125,52.785,14.247,114.48
217.52,126,53.035,14.216,114.52
216.54,127,53.293,14.264,114.53
215.53,128,53.579,14.303,114.54
214.31,129,53.895,14.308,114.55
212.66,130,54.175,14.361,114.54
207.98,131,54.424,14.448,114.53
201.25,132,54.785,14.682,114.5
203.22,133,54.67,14.522,114.52
197.76,134,54.964,14.671,114.5
199,135,54.872,14.569,114.51
196.9,136,55.101,14.602,114.5
226.74,137,51.698,13.991,114.39
227.85,138,51.565,13.855,114.4
229.66,139,51.42,13.932,114.36
221.56,140,51.875,14.04,114.41
224.71,141,51.897,13.92,114.44
224.63,142,52.239,13.97,114.48
215.44,143,54.121,14.165,114.57
211.39,144,54.389,14.276,114.55
207.24,145,54.604,14.382,114.54
201.81,146,54.86,14.426,114.53
199.82,147,55.093,14.48,114.51
233.97,148,51.013,13.787,114.31
234.75,149,50.881,13.643,114.32
233.42,150,50.714,13.715,114.26
232.5,151,51.215,13.851,114.34
234.99,152,51.247,13.721,114.37
232.4,153,51.612,13.747,114.43
220.09,154,53.92,13.911,114.59
216.39,155,54.177,14.035,114.58
212.94,156,54.443,14.114,114.57
210.37,157,54.666,14.254,114.55
207.79,158,54.913,14.277,114.54
202.77,159,55.082,14.376,114.52
239.25,160,50.272,13.564,114.2
240.68,161,50.147,13.421,114.2
242.01,162,49.94,13.503,114.13
233.34,163,50.495,13.625,114.24
238.16,164,50.536,13.495,114.27
237.13,165,50.935,13.532,114.35
225.58,166,53.341,13.594,114.61
223.75,167,53.739,13.702,114.61
220.92,168,54.065,13.802,114.6
217.82,169,54.241,13.93,114.59
216.26,170,54.469,13.95,114.58
213.97,171,54.621,14.031,114.57
210.57,172,54.826,14.12,114.55
245.6,173,49.351,13.232,114.04
245.9,174,49.555,13.115,114.13
245.77,175,49.305,13.067,114.07
244.17,176,49.592,13.391,114.06
246.31,177,49.805,13.288,114.15
244.59,178,50.211,13.293,114.25
228.99,179,52.756,13.313,114.61
226.54,180,53.149,13.363,114.63
225.35,181,53.489,13.518,114.62
225.09,182,53.738,13.547,114.62
224.14,183,53.9,13.615,114.62
221.16,184,54.1,13.68,114.61
218.11,185,54.384,13.794,114.59
247.02,186,49.15,12.968,114.06
248.09,187,49.297,12.888,114.11
248.21,188,48.956,12.86,114.03
249.25,189,49.584,12.989,114.16
249.48,190,49.869,13.104,114.21
232.61,191,52.404,13.133,114.61
229.43,192,52.751,13.146,114.63
228.22,193,53.11,13.165,114.64
226.5,194,53.39,13.281,114.64
225.26,195,53.617,13.412,114.63
255.82,196,48.622,12.572,114
256.94,197,48.797,12.466,114.07
256.98,198,48.559,12.402,114.01
250,199,48.803,12.715,114.02
253.88,200,49.011,12.668,114.08
252.43,201,49.322,12.739,114.15
252.61,202,49.61,12.852,114.2
236.32,203,52.038,12.954,114.59
232.9,204,52.357,12.948,114.62
232.01,205,52.691,12.945,114.64
229.52,206,52.882,13.064,114.64
257.82,207,48.396,12.281,113.99
0,208,48.607,12.249,114.05
0,209,48.37,12.172,114
258.75,210,48.862,12.328,114.1
256.35,211,49.048,12.465,114.13
254.26,212,49.228,12.585,114.15
253.44,213,49.473,12.648,114.2
237.81,214,51.668,12.779,114.57
233.98,215,51.965,12.76,114.6
232.99,216,52.271,12.739,114.62
232.4,217,52.466,12.855,114.63
0,218,48.583,12.089,114.06
0,219,48.32,12.033,114
0,220,48.813,12.171,114.11
0,221,49.066,12.281,114.16
0,222,49.306,12.423,114.2
240.61,223,51.296,12.611,114.54
236.13,224,51.584,12.583,114.57
234.88,225,51.848,12.539,114.6
233.48,226,52.048,12.655,114.61
0,227,48.449,11.953,114.04
0,228,48.465,11.845,114.06
0,229,48.717,11.993,114.11
0,230,48.996,12.089,114.16
0,231,49.263,12.192,114.21
0,232,50.666,12.329,114.47
0,233,50.997,12.442,114.51
0,234,51.235,12.429,114.54
0,235,51.432,12.352,114.57
235.7,236,51.632,12.462,114.58
0,237,48.635,11.837,114.1
0,238,48.659,11.737,114.11
0,239,48.896,11.903,114.15
0,240,49.185,11.993,114.21
0,241,49.484,12.071,114.27
0,246,50.874,12.261,114.5
0,247,51.059,12.244,114.52
0,248,51.237,12.306,114.55
208.5,264,53.354,14.731,114.43
209.05,265,53.238,14.603,114.45
209.21,266,53.092,14.691,114.41
205.67,267,53.582,14.794,114.44
206.09,268,53.481,14.644,114.46
202.84,269,53.834,14.858,114.44
203.08,270,53.734,14.702,114.47
201.63,271,54.093,14.938,114.43
202.17,272,53.994,14.769,114.47
200.35,273,54.383,15.025,114.43
201.29,274,54.263,14.843,114.46
197.66,275,54.708,15.051,114.43
198.59,276,54.561,14.892,114.46
194.87,277,54.988,15.11,114.42
195.68,278,54.884,14.948,114.45
192.18,279,55.24,15.165,114.41
192.82,280,55.15,14.988,114.44
189.39,281,55.488,15.223,114.39
190,282,55.4,15.054,114.42
186.34,283,55.732,15.281,114.37
186.71,284,55.64,15.121,114.4
183.28,285,55.957,15.337,114.35
183.34,286,55.861,15.184,114.38
183.18,287,56.118,15.343,114.34
183.16,288,56.045,15.244,114.36
183.09,289,56.253,15.283,114.33
213.69,290,52.654,14.598,114.38
215.24,291,52.634,14.481,114.41
215.16,292,52.485,14.462,114.4
210.68,293,52.865,14.69,114.39
214.65,294,52.832,14.532,114.42
200.28,295,54.805,14.823,114.47
196.24,296,55.068,14.801,114.47
192.24,297,55.336,14.878,114.45
188.61,298,55.579,14.96,114.43
185.01,299,55.821,15.033,114.4
183.69,300,56.046,15.12,114.37
183.12,301,56.254,15.118,114.36
221.26,302,51.709,14.228,114.33
221.81,303,51.632,14.082,114.36
222.89,304,51.428,14.081,114.32
217.38,305,52.006,14.314,114.36
218.83,306,51.894,14.163,114.38
215.65,307,52.26,14.407,114.38
194.82,308,55.313,14.7,114.47
190.9,309,55.558,14.793,114.45
186.82,310,55.767,14.883,114.42
184.35,311,56.012,14.941,114.4
183.93,312,56.244,15.006,114.37
228.93,313,50.968,14.041,114.23
229.7,314,50.915,13.879,114.27
229.3,315,50.701,13.867,114.22
226.64,316,51.228,14.121,114.27
231.11,317,51.17,13.966,114.3
196.24,318,55.323,14.494,114.5
190.96,319,55.54,14.634,114.47
187.3,320,55.822,14.722,114.44
203.83,321,56.102,14.809,114.4
198.53,322,56.257,14.91,114.38
235.72,323,50.25,13.795,114.13
236.62,324,50.159,13.658,114.14
