"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0,0,58.336,13.115,134.66
0,1,58.39,12.976,134.72
0,2,58.264,13.037,134.69
0,3,58.47,13.11,134.66
0,4,58.352,12.838,134.77
0,5,58.204,12.938,134.73
0,6,58.54,13.015,134.7
0,7,58.531,12.876,134.75
239.14,8,58.662,12.983,134.7
198.85,9,58.347,12.711,134.82
198.97,10,58.162,12.782,134.8
199.27,11,58.494,12.723,134.81
214.83,12,58.709,12.875,134.74
198.75,13,58.643,12.768,134.78
198.74,14,58.823,12.765,134.76
198.61,15,58.262,12.651,134.84
198.61,16,58.271,12.56,134.88
198.61,17,58.438,12.557,134.87
198.61,18,58.64,12.629,134.83
198.61,19,58.801,12.563,134.83
198.61,20,58.414,12.375,134.92
198.61,21,58.25,12.454,134.91
198.61,22,58.604,12.46,134.88
198.61,23,58.761,12.373,134.89
198.61,24,58.375,12.197,134.97
198.61,25,58.218,12.297,134.96
198.61,26,58.566,12.278,134.93
198.61,27,58.718,12.197,134.94
198.61,28,58.317,12.026,135.02
198.61,29,58.178,12.124,135.01
198.61,30,58.526,12.084,134.99
198.61,31,58.697,12.082,134.96
198.61,32,58.242,11.861,135.06
198.61,33,58.118,11.948,135.05
198.61,34,58.429,11.912,135.03
198.69,35,58.69,11.985,134.98
198.79,36,58.585,11.912,135.01
199.25,37,58.765,11.851,134.99
198.61,38,58.196,11.704,135.09
198.61,39,58.057,11.766,135.09
198.61,40,58.356,11.777,135.07
198.61,41,58.53,11.76,135.04
198.62,42,58.68,11.724,135.02
198.56,43,58.206,11.582,135.11
198.4,44,58.025,11.579,135.12
198.61,45,58.35,11.645,135.08
198.61,46,58.459,11.581,135.08
198.61,47,58.602,11.619,135.05
198.59,48,58.137,11.493,135.12
198.61,49,58.296,11.469,135.11
0,51,58.61,13.865,134.3
0,54,58.738,13.932,134.26
0,55,58.905,13.959,134.24
0,56,58.589,13.717,134.37
0,57,58.426,13.824,134.31
0,58,58.766,13.807,134.33
0,59,58.935,13.795,134.32
0,60,58.275,13.762,134.34
0,61,58.404,13.613,134.42
0,62,58.228,13.669,134.39
0,63,58.598,13.571,134.44
0,64,58.777,13.642,134.41
0,65,58.943,13.689,134.38
0,66,58.31,13.431,134.51
0,67,58.183,13.564,134.44
0,68,58.51,13.43,134.51
0,69,58.717,13.459,134.49
217.79,70,58.96,13.602,134.42
196.35,71,58.879,13.504,134.47
194.49,72,59.069,13.509,134.45
0,73,58.196,13.29,134.57
215.18,74,58.093,13.419,134.51
0,75,58.414,13.256,134.59
0,76,58.663,13.298,134.57
219.17,77,58.89,13.349,134.53
201.81,78,59.07,13.392,134.5
0,79,58.139,13.123,134.65
214.47,80,57.985,13.257,134.58
0,81,58.643,13.136,134.64
0,82,58.835,13.171,134.61
197.6,83,59.092,13.298,134.53
200.82,84,59.006,13.207,134.58
199.02,85,59.211,13.183,134.56
216.76,86,58.018,12.931,134.73
210.45,87,57.899,13.078,134.66
233.11,88,58.834,12.986,134.68
206.76,89,59.023,13.06,134.63
202.79,90,59.207,12.984,134.64
200.87,91,57.97,12.75,134.81
204.81,92,57.798,12.864,134.75
198.7,93,59.007,12.876,134.7
199.32,94,59.178,12.795,134.7
199.19,95,57.97,12.593,134.87
200.32,96,57.788,12.653,134.84
198.61,97,58.118,12.603,134.86
198.61,98,58.982,12.678,134.77
198.89,99,59.134,12.613,134.77
199.3,100,57.888,12.514,134.89
199.23,101,57.899,12.417,134.93
198.61,102,58.058,12.418,134.93
198.61,103,58.955,12.461,134.84
198.61,104,59.116,12.49,134.81
198.61,105,58.035,12.226,134.99
199.65,106,57.885,12.307,134.96
198.74,107,58.887,12.247,134.9
198.68,108,59.119,12.388,134.83
198.81,109,59.033,12.289,134.87
198.73,110,59.204,12.264,134.84
198.61,111,57.988,12.047,135.04
199.65,112,57.85,12.149,135.01
198.75,113,58.854,12.043,134.95
200.04,114,59.026,12.116,134.9
199.3,115,59.18,12.069,134.88
198.61,116,57.931,11.861,135.08
199.04,117,57.806,11.972,135.06
200.3,118,58.99,11.884,134.94
198.91,119,59.186,11.934,134.9
198.6,120,57.869,11.664,135.12
198.62,121,57.75,11.777,135.1
198.64,122,58.803,11.649,135.01
199.12,123,59.24,11.805,134.9
199.64,124,59.023,11.704,134.96
201.41,125,59.169,11.629,134.93
198.21,126,57.84,11.48,135.15
198.46,127,57.655,11.553,135.15
198.61,128,58.525,11.446,135.07
198.61,129,58.733,11.449,135.04
199.62,130,58.935,11.517,134.99
0,131,59.108,11.518,134.96
198.24,132,57.838,11.346,135.16
198.35,133,57.628,11.337,135.17
198.56,134,58.041,11.374,135.14
198.58,135,58.253,11.313,135.12
198.61,136,58.41,11.26,135.1
198.61,137,58.599,11.283,135.07
198.61,138,58.802,11.311,135.03
0,139,59.072,11.431,134.97
0,140,58.961,11.348,134.99
0,141,59.115,11.325,134.96
197.68,150,57.738,11.258,135.18
198.51,151,57.87,11.218,135.17
198.58,152,58.044,11.184,135.15
198.61,153,58.225,11.129,135.13
198.61,154,58.439,11.111,135.1
198.61,155,58.675,11.136,135.05
0,156,58.942,11.186,135
0,196,59.031,14.558,133.9
0,197,59.052,14.418,133.98
0,198,59.161,14.556,133.9
0,205,59.295,14.448,133.95
0,206,59.186,14.311,134.03
0,207,59.363,14.272,134.04
0,212,59.041,14.07,134.17
0,213,59.21,14.159,134.11
0,214,59.414,14.108,134.12
0,218,59.093,13.886,134.27
0,219,59.246,13.989,134.2
0,220,59.438,13.945,134.2
0,221,58.057,13.745,134.34
0,223,59.104,13.702,134.35
0,224,59.281,13.793,134.29
0,225,59.447,13.827,134.26
0,227,57.813,13.64,134.37
0,228,57.621,13.67,134.34
211.73,229,58,13.568,134.43
196.35,230,59.245,13.585,134.39
205.83,231,59.473,13.73,134.3
193.95,232,59.398,13.637,134.35
193.69,233,59.595,13.613,134.33
0,234,57.727,13.46,134.46
0,235,57.526,13.54,134.4
212.31,236,57.892,13.426,134.49
195.3,237,59.239,13.394,134.47
195.59,238,59.417,13.484,134.41
195.23,239,59.59,13.418,134.41
0,240,57.608,13.384,134.49
0,241,57.577,13.274,134.54
212.11,242,57.756,13.248,134.57
198.62,243,59.401,13.298,134.49
198.6,244,59.573,13.232,134.48
0,245,57.692,13.062,134.66
0,246,57.494,13.148,134.6
200.16,247,59.387,13.102,134.56
204.76,248,59.56,13.059,134.55
0,249,57.649,12.94,134.71
0,250,57.489,12.97,134.68
201.11,251,59.396,12.887,134.63
210.9,252,59.576,12.931,134.59
0,253,57.596,12.845,134.75
0,254,57.581,12.698,134.81
199.45,255,59.31,12.682,134.72
209.01,256,59.632,12.807,134.61
205.55,257,59.476,12.721,134.67
207.66,258,59.61,12.63,134.67
201.4,259,57.751,12.443,134.92
215.29,260,57.629,12.547,134.87
198.62,261,59.263,12.482,134.78
200,262,59.431,12.555,134.73
204.1,263,59.558,12.462,134.72
202.43,264,57.709,12.268,134.97
213.27,265,57.572,12.39,134.93
199.91,266,59.384,12.371,134.78
208,267,59.527,12.296,134.76
202.18,278,57.672,12.096,135.03
211.7,279,57.53,12.219,134.99
199.95,280,59.354,12.185,134.82
210.37,281,59.515,12.143,134.79
200.19,290,57.634,11.921,135.07
205.22,291,57.496,12.045,135.04
199.27,292,59.35,11.997,134.85
207.95,293,59.504,12.015,134.81
198.62,303,57.59,11.749,135.11
198.92,304,57.466,11.873,135.08
208.55,305,59.493,11.87,134.83
