"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
264.3,406,62.284,16.925,119.24
266.76,414,62.447,16.737,119.18
0,420,62.462,16.557,119.26
0,421,62.597,16.564,119.13
0,427,62.633,16.314,119.22
0,428,62.592,16.459,119.19
0,434,62.764,16.108,119.19
0,730,61.898,17.604,119.2
0,736,62.037,17.368,119.22
0,737,62.09,17.46,119.11
261.95,740,62.205,17.117,119.2
261.95,741,62.304,17.13,119.1
262.88,742,62.17,17.311,119.12
262.79,746,62.4,16.919,119.12
262.77,747,62.511,16.929,119
273.94,750,62.594,16.705,119.05
273.97,751,62.678,16.757,118.92
265.15,754,62.697,16.39,119.12
274.27,755,62.756,16.6,118.94
270.83,756,62.788,16.421,119
264.1,759,62.803,16.228,119.09
265.28,760,62.951,16.164,118.97
0,763,62.928,16.017,119.07
265.37,764,63.083,15.938,118.94
0,767,63.056,15.789,119.04
0,768,63.202,15.746,118.91
0,772,63.207,15.632,118.96
0,1213,61.535,18.261,119.11
0,1222,61.836,17.774,119.16
0,1223,61.662,18.118,119.09
0,1224,61.798,17.916,119.1
267.35,1231,62.001,17.642,119.08
263.87,1232,61.979,17.778,119.01
262.34,1236,62.264,17.284,119.04
263.2,1237,62.111,17.622,118.98
262.54,1238,62.249,17.412,118.97
262.21,1240,62.435,17.127,118.96
261.89,1241,62.429,17.265,118.87
261.84,1243,62.56,17.089,118.84
262.72,1244,62.674,16.882,118.85
264.65,1246,62.873,16.472,118.88
262.37,1247,62.86,16.638,118.79
262.31,1249,62.972,16.445,118.79
262.68,1250,62.987,16.277,118.87
263,1252,63.127,16.05,118.84
264.33,1254,63.261,15.812,118.82
0,1266,63.279,15.512,118.94
266.38,1267,63.378,15.542,118.82
0,1277,63.352,15.368,118.93
271.05,1278,63.512,15.273,118.8
277.03,1292,63.607,15.021,118.81
271.38,1309,63.682,14.788,118.82
0,1729,61.319,18.592,119.08
0,1730,61.456,18.419,119.07
0,1740,61.776,18.053,119.02
270.86,1741,61.65,18.253,119.01
264.06,1753,61.808,18.105,118.95
261.8,1754,61.937,17.916,118.95
259.05,1765,62.225,17.547,118.91
258.23,1766,62.103,17.745,118.9
257.37,1773,62.242,17.6,118.85
254.86,1774,62.383,17.427,118.81
256.51,1776,62.696,16.971,118.76
254.43,1777,62.574,17.195,118.75
254.34,1779,62.735,17.002,118.69
254.48,1780,62.896,16.759,118.67
259.43,1782,63.06,16.327,118.76
254.83,1783,63.095,16.43,118.65
260.2,1785,63.161,16.175,118.73
255.02,1786,63.304,16.108,118.6
261.21,1794,63.297,15.937,118.71
257.36,1795,63.464,15.816,118.58
262.28,1805,63.427,15.674,118.7
259.78,1806,63.586,15.555,118.59
262.67,1823,63.567,15.403,118.69
261.02,1824,63.761,15.292,118.53
263.02,1838,63.694,15.137,118.67
263.2,1839,63.88,14.956,118.56
263.73,1852,63.787,14.863,118.69
264.29,1853,63.973,14.668,118.58
264.37,1865,63.856,14.602,118.72
264.8,1866,64.024,14.409,118.63
264.41,1877,63.882,14.341,118.79
264.76,1878,64.052,14.181,118.68
0,2267,61.437,18.53,119.01
262.98,2268,61.31,18.705,119
262.71,2279,61.459,18.573,118.96
262.41,2280,61.61,18.414,118.92
261.83,2290,61.919,18.028,118.89
261.71,2291,61.788,18.221,118.88
260.84,2301,61.94,18.069,118.84
254.4,2302,62.085,17.89,118.81
247.85,2315,62.39,17.555,118.7
250.77,2316,62.245,17.676,118.79
247.03,2325,62.537,17.356,118.68
