"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0,1147,62.029,13.851,133.29
0,1163,62.047,13.718,133.32
0,1180,62.085,13.609,133.32
0,1181,62.035,13.486,133.39
0,1182,62.209,13.485,133.27
0,1203,62.067,13.301,133.41
0,1204,62.212,13.236,133.32
0,1220,62.057,13.033,133.47
0,1221,62.233,13.056,133.34
0,1237,62.061,12.753,133.51
0,1238,62.171,12.919,133.41
0,1257,62.11,12.55,133.5
0,1685,62.239,14.343,132.97
0,1691,62.119,14.193,133.11
0,1692,62.264,14.135,133.03
0,1696,62.149,13.982,133.16
0,1697,62.288,13.922,133.08
0,1708,62.177,13.755,133.21
219.04,1709,62.311,13.708,133.13
0,1718,62.361,13.534,133.14
0,1725,62.366,13.342,133.18
238.7,1732,62.37,13.142,133.22
217.24,1739,62.206,12.808,133.4
216.47,1740,62.338,12.912,133.29
215.87,1750,62.239,12.671,133.39
215.72,1751,62.386,12.743,133.28
0,1761,62.09,12.366,133.52
215.68,1762,62.349,12.603,133.32
215.58,1763,62.286,12.428,133.38
0,1774,62.098,12.181,133.53
0,1775,62.366,12.251,133.33
0,1787,62.272,12.076,133.41
0,1789,62.328,11.879,133.38
0,2112,62.43,14.899,132.58
0,2114,62.322,14.703,132.75
0,2115,62.462,14.654,132.67
0,2119,62.352,14.497,132.82
0,2120,62.491,14.435,132.74
0,2128,62.379,14.287,132.88
222.58,2129,62.518,14.227,132.8
215.53,2139,62.401,14.081,132.94
216.28,2140,62.536,14.029,132.86
211.69,2150,62.423,13.878,132.99
211.75,2151,62.559,13.838,132.9
240.13,2160,62.449,13.685,133.03
234.59,2161,62.564,13.676,132.95
257.67,2170,62.49,13.476,133.06
250.86,2171,62.614,13.585,132.93
244.32,2180,62.604,13.426,132.98
225.51,2181,62.543,13.237,133.07
210.82,2190,62.487,13.034,133.15
210.01,2198,62.498,12.852,133.17
209.51,2208,62.526,12.422,133.2
209.73,2209,62.485,12.611,133.21
211.28,2217,62.601,12.232,133.15
0,2218,62.437,12.083,133.29
215.93,2219,62.569,11.985,133.19
0,2229,62.513,11.801,133.24
0,2237,62.618,11.663,133.16
0,2238,62.435,11.556,133.3
0,2239,62.532,11.472,133.23
0,2251,62.486,11.286,133.25
0,2511,62.436,15.345,132.34
0,2520,62.362,15.149,132.5
0,2521,62.499,15.127,132.41
0,2524,62.566,14.961,132.44
0,2527,62.577,14.774,132.52
225.68,2538,62.6,14.571,132.59
224.72,2547,62.628,14.362,132.65
217.36,2556,62.66,14.158,132.7
211.7,2562,62.66,13.964,132.78
211.71,2569,62.705,13.77,132.8
212.23,2576,62.803,13.559,132.78
240.22,2577,62.696,13.552,132.87
213.23,2578,62.706,13.374,132.91
208.84,2585,62.711,13.203,132.94
203.81,2594,62.651,13.004,133.03
203.67,2604,62.73,12.8,132.99
207.3,2605,62.605,12.776,133.1
203.96,2606,62.671,12.61,133.07
204.15,2616,62.751,12.448,133.02
208.44,2627,62.815,12.264,132.98
210.06,2628,62.729,12.085,133.06
217.92,2635,62.776,11.876,133.03
222.33,2646,62.881,11.687,132.96
0,2647,62.73,11.484,133.08
0,2656,62.794,11.306,133.03
0,2657,62.616,11.192,133.16
0,2658,62.733,11.111,133.07
0,2923,62.439,15.584,132.2
0,2936,62.529,15.446,132.21
0,2939,62.59,15.281,132.25
226.96,2950,62.648,15.109,132.29
225.3,2960,62.689,14.898,132.36
224.94,2969,62.723,14.691,132.43
223.05,2974,62.726,14.497,132.51
218.66,2983,62.772,14.305,132.55
214.84,2988,62.794,14.032,132.63
214.31,2995,62.919,13.898,132.57
211.49,2996,62.834,13.767,132.69
211.86,2997,62.928,13.74,132.62
211.15,3006,62.947,13.563,132.65
210.96,3007,62.846,13.34,132.79
210.62,3008,62.96,13.382,132.68
207.4,3014,62.831,13.109,132.86
206.21,3015,62.978,13.203,132.71
203.97,3021,63.105,13.096,132.62
203.43,3022,62.956,12.963,132.77
203.43,3023,63.087,12.953,132.66
203.47,3024,62.813,12.92,132.91
203.41,3033,62.878,12.71,132.88
203.41,3034,63.066,12.801,132.7
203.44,3046,62.915,12.547,132.87
203.44,3047,63.076,12.599,132.72
204.2,3057,62.963,12.414,132.84
209.3,3058,62.901,12.101,132.92
205.32,3059,63.005,12.259,132.82
210.79,3068,62.97,11.994,132.87
209.32,3069,63.128,12.137,132.72
210.11,3079,63.067,11.884,132.79
215.93,3080,63.12,11.677,132.76
216.48,3081,62.983,11.501,132.88
218.39,3091,63.006,11.321,132.86
0,3092,62.821,11.01,133
0,3093,62.985,11.156,132.88
0,3094,62.94,11.017,132.91
0,3101,62.896,10.917,132.94
0,3103,62.889,10.786,132.92
0,3342,62.382,16.008,131.98
0,3344,62.485,16.18,131.78
0,3352,62.463,15.927,131.97
0,3353,62.464,15.749,132.09
0,3354,62.564,15.8,131.97
0,3362,62.543,15.609,132.11
0,3363,62.62,15.641,132.02
0,3374,62.641,15.446,132.12
225.53,3375,62.688,15.585,132
225.35,3382,62.744,15.476,132.01
225.16,3383,62.752,15.282,132.1
225.26,3391,62.768,15.052,132.21
223.67,3397,62.824,14.841,132.26
219.82,3404,62.866,14.555,132.36
218.16,3409,63.011,14.418,132.28
217.66,3410,62.897,14.271,132.45
216.88,3411,63.014,14.27,132.34
214.78,3416,62.929,14.062,132.5
212.13,3417,63.024,14.131,132.39
211.47,3425,63.043,13.935,132.44
211.25,3426,63.01,13.751,132.54
209.96,3427,63.095,13.79,132.44
207.89,3434,63.113,13.634,132.47
207.33,3435,63.068,13.424,132.57
206.41,3436,63.173,13.519,132.45
205.33,3444,63.122,13.263,132.56
203.72,3445,63.212,13.394,132.44
203.44,3451,63.253,13.197,132.45
203.41,3452,63.217,12.961,132.54
203.31,3453,63.335,13.073,132.4
203.33,3461,63.44,13.073,132.3
203.41,3462,63.375,12.892,132.4
202.86,3463,63.492,12.981,132.26
203.41,3464,63.231,12.759,132.56
203.41,3480,63.406,12.709,132.4
202.97,3481,63.567,12.87,132.2
203.41,3482,63.254,12.582,132.56
203.3,3490,63.569,12.674,132.24
203.26,3491,63.551,12.488,132.3
203.44,3492,63.391,12.485,132.45
204.75,3493,63.168,12.39,132.66
203.41,3503,63.529,12.325,132.34
203.74,3504,63.434,12.188,132.45
204.09,3505,63.314,12.271,132.55
203.91,3518,63.307,12.045,132.58
205.92,3519,63.275,11.849,132.62
209,3520,63.313,11.685,132.6
213.47,3521,63.13,11.405,132.76
211.51,3522,63.289,11.501,132.63
214.6,3523,63.442,11.334,132.51
215.4,3524,63.211,11.277,132.7
216.47,3525,63.373,11.193,132.56
219.57,3533,63.209,11.077,132.69
0,3534,63.036,10.955,132.83
229.66,3535,63.264,10.929,132.64
0,3536,63.148,10.9,132.73
234.26,3537,63.227,10.781,132.66
0,3546,63.037,10.765,132.81
0,3547,63.069,10.621,132.76
0,3780,62.253,16.684,131.61
0,3781,62.257,16.55,131.7
0,3782,62.368,16.612,131.58
0,3801,62.341,16.369,131.76
0,3802,62.514,16.43,131.59
0,3810,62.626,16.246,131.62
0,3817,62.558,15.992,131.85
0,3818,62.667,16.057,131.71
225.2,3831,62.64,15.899,131.84
225.43,3832,62.681,15.749,131.9
225.27,3845,62.783,15.751,131.81
225.33,3846,62.756,15.625,131.91
