"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0,538,53.726,8.4269,134.65
0,539,53.852,8.3744,134.65
0,568,54.012,8.4261,134.69
0,569,54.103,8.3827,134.69
0,585,54.216,8.3384,134.69
0,586,54.41,8.3703,134.72
0,909,53.426,8.2605,134.55
0,936,52.851,7.8011,134.27
0,937,53.027,7.9173,134.35
0,938,53.166,7.8959,134.37
0,939,53.233,8.0198,134.42
0,940,53.468,8.1246,134.5
0,941,53.672,8.2586,134.58
0,966,53.308,7.8578,134.37
218.09,967,53.493,7.9687,134.44
217.18,968,53.693,7.9852,134.48
218.77,969,53.751,8.112,134.54
216.37,970,53.938,8.2589,134.62
218.05,994,53.871,7.9707,134.49
216.16,995,54.06,8.1333,134.58
215.81,996,54.294,8.1613,134.62
0,997,54.34,8.2577,134.67
0,1012,54.518,8.1955,134.66
0,1013,54.726,8.2384,134.7
0,1024,54.903,8.2484,134.72
0,1424,53.078,7.7882,134.3
224.96,1436,52.769,7.6083,134.17
224.69,1437,53.225,7.7085,134.28
225.13,1438,52.978,7.647,134.22
223.97,1439,53.337,7.6163,134.24
222.41,1440,53.485,7.7736,134.34
217.05,1441,53.66,7.8781,134.42
0,1461,52.245,7.148,133.86
225.11,1462,52.565,7.3141,133.99
225.29,1463,52.881,7.458,134.1
223.11,1464,53.534,7.6251,134.27
223.19,1465,53.779,7.7698,134.37
221.67,1466,54.039,7.7935,134.41
220.32,1467,54.083,7.9408,134.49
216,1468,54.27,8.0682,134.58
220.69,1492,54.25,7.8546,134.46
216,1493,54.417,7.9903,134.55
215.96,1494,54.637,8.0327,134.59
0,1495,54.665,8.1287,134.64
0,1515,54.844,8.0832,134.64
0,1516,55.065,8.0939,134.66
0,1517,55.063,8.1958,134.71
0,1528,55.192,8.1516,134.7
0,1554,56.626,8.6535,134.86
225.07,1882,53.129,7.5592,134.19
0,1893,52.104,6.8767,133.69
225.21,1896,52.407,7.017,133.8
225.35,1897,52.636,7.1623,133.91
225.31,1898,52.942,7.3037,134.02
225.32,1899,53.295,7.4456,134.14
226.3,1900,53.69,7.5434,134.23
228.51,1901,53.918,7.6777,134.33
229.54,1902,53.969,7.587,134.28
229.86,1922,54.195,7.7118,134.37
224.2,1923,54.455,7.8099,134.45
216.46,1924,54.634,7.9415,134.54
219.34,1925,54.681,7.8407,134.48
0,1927,57.509,9.1581,134.93
0,1928,57.727,9.1296,134.88
217.73,1943,54.845,7.9394,134.56
0,1944,55.012,7.9688,134.59
0,1945,54.969,8.0239,134.61
0,1947,57.424,9.0183,134.89
0,1948,57.65,8.9535,134.82
0,1949,57.83,9.0299,134.82
0,1961,55.145,8.0155,134.62
0,1962,55.259,8.0882,134.66
0,1963,57.144,8.9176,134.9
0,1964,57.298,8.8573,134.85
0,1965,57.465,8.9204,134.85
0,1972,55.44,8.132,134.69
0,1974,55.588,8.157,134.7
0,1975,56.829,8.7278,134.87
0,1976,57.143,8.8164,134.86
0,1977,56.998,8.771,134.87
0,1983,55.739,8.2035,134.72
0,1984,55.927,8.2696,134.75
0,1985,56.111,8.3707,134.79
0,1986,56.062,8.2731,134.74
0,1987,56.288,8.4427,134.81
0,1988,56.406,8.4815,134.82
0,1989,56.513,8.5022,134.81
0,1990,56.686,8.549,134.81
0,1991,56.893,8.6254,134.81
0,2005,56.186,8.3061,134.75
0,2006,56.297,8.3556,134.77
0,2007,56.435,8.4127,134.78
225.62,2316,51.949,6.6606,133.53
225.5,2318,52.23,6.7505,133.61
225.52,2319,52.444,6.8763,133.71
225.65,2320,52.705,7.0097,133.82
225.81,2321,52.97,7.1434,133.92
225.45,2322,53.273,7.271,134.02
226.16,2323,53.614,7.3769,134.11
229.62,2324,54.162,7.5874,134.29
228.41,2325,53.962,7.4575,134.19
225.55,2326,54.242,7.5191,134.24
223.2,2340,54.42,7.6526,134.34
216.87,2341,54.865,7.8352,134.49
216.39,2342,54.668,7.7178,134.4
216.06,2343,54.871,7.7567,134.44
0,2358,55.09,7.9147,134.55
0,2359,55.033,7.8025,134.47
0,2360,55.169,7.8547,134.51
0,2374,55.345,8.0131,134.62
0,2375,55.308,7.9056,134.54
0,2376,55.437,7.9554,134.58
0,2377,57.479,8.8369,134.81
0,2379,57.644,8.7875,134.75
0,2387,55.588,8.0938,134.66
0,2388,55.559,8.0039,134.61
0,2389,55.691,8.0604,134.64
0,2390,57.114,8.7159,134.82
0,2391,57.453,8.7552,134.78
0,2392,57.287,8.7331,134.8
0,2403,55.834,8.1312,134.67
0,2404,56.141,8.2448,134.72
0,2405,56.014,8.1775,134.69
0,2406,56.163,8.2084,134.7
0,2407,56.584,8.4608,134.78
217.61,2408,56.698,8.4433,134.76
215.81,2409,56.883,8.4728,134.74
0,2410,57.114,8.5965,134.76
0,2415,56.291,8.2637,134.71
0,2416,56.444,8.3242,134.73
219.41,2417,56.561,8.3888,134.75
225.28,2715,51.896,6.3254,133.3
225.29,2716,51.73,6.4063,133.35
225.4,2717,51.677,6.3078,133.27
225.23,2718,52.212,6.4444,133.4
225.41,2719,51.95,6.4988,133.42
225.29,2720,52.495,6.5822,133.51
225.43,2721,52.218,6.605,133.51
225.44,2722,52.761,6.7081,133.61
225.45,2723,52.487,6.7291,133.61
225.64,2724,53.017,6.8314,133.7
225.52,2725,52.737,6.8578,133.71
225.64,2726,53.277,6.9489,133.79
225.56,2727,52.997,6.9849,133.81
225.65,2728,53.535,7.053,133.88
225.41,2729,53.269,7.1069,133.91
225.47,2730,53.748,7.1268,133.94
225.65,2731,53.566,7.219,134
225.56,2732,53.815,7.2159,134.01
225.72,2747,53.947,7.3215,134.09
222.95,2748,54.426,7.5401,134.26
221.69,2749,54.327,7.4153,134.16
216.01,2750,54.66,7.4496,134.19
216.09,2751,54.663,7.5744,134.29
215.9,2752,54.866,7.5108,134.24
216.02,2765,54.95,7.691,134.38
215.96,2766,54.986,7.5956,134.31
215.86,2767,55.127,7.6567,134.35
0,2781,55.249,7.8006,134.47
0,2782,55.259,7.7134,134.4
0,2783,55.385,7.7663,134.44
0,2793,55.542,7.9075,134.54
0,2794,55.48,7.8187,134.47
0,2795,55.648,7.8523,134.49
0,2796,57.686,8.6713,134.68
0,2810,55.76,8.0115,134.6
0,2811,55.834,7.9419,134.54
0,2812,56.042,7.9878,134.55
0,2813,55.999,8.0724,134.62
215.81,2814,56.154,8.0517,134.59
215.81,2815,57.377,8.6669,134.75
215.81,2816,57.587,8.5476,134.63
215.81,2817,57.494,8.6186,134.69
0,2824,56.2,8.1656,134.66
215.81,2825,56.314,8.123,134.61
215.81,2826,56.563,8.208,134.63
218.88,2827,56.42,8.2332,134.67
215.81,2828,56.785,8.3074,134.66
217.99,2829,56.641,8.3342,134.7
215.81,2830,56.972,8.3758,134.66
215.81,2831,57.123,8.4718,134.69
215.81,2832,57.289,8.5594,134.71
225.29,3141,52.521,6.2959,133.28
225.29,3142,52.393,6.3789,133.35
225.29,3143,52.271,6.3071,133.29
225.29,3144,52.8,6.4231,133.38
225.29,3145,52.551,6.4567,133.41
225.84,3146,53.059,6.5421,133.47
225.69,3147,52.788,6.5679,133.5
226.67,3148,53.314,6.6616,133.56
226.42,3149,53.04,6.6858,133.59
227.37,3150,53.57,6.7778,133.65
227.25,3151,53.296,6.804,133.68
227.31,3152,53.825,6.8775,133.73
227.14,3153,53.565,6.9171,133.77
226.41,3154,54.065,6.9401,133.77
226.33,3155,53.866,7.0257,133.85
226.17,3156,54.152,7.0182,133.84
231.82,3163,51.55,6.022,133.05
231.11,3164,51.439,6.1096,133.11
233.07,3165,51.327,6.0299,133.04
227.59,3166,51.848,6.1457,133.15
226.03,3167,51.606,6.1959,133.18
225.31,3168,52.069,6.2769,133.26
225.48,3169,54,7.1797,133.98
225.11,3170,54.2,7.1255,133.93
220.53,3171,54.426,7.189,133.97
220.86,3172,54.259,7.2755,134.05
217.97,3173,54.5,7.2633,134.04
0,3182,50.696,5.7002,132.73
0,3185,50.944,5.8302,132.86
216.36,3188,54.631,7.3463,134.1
216.73,3189,55.115,7.5321,134.25
216.81,3190,54.951,7.4209,134.15
216.66,3191,55.218,7.4726,134.19
0,3205,55.327,7.6372,134.33
0,3206,55.363,7.5531,134.25
0,3207,55.5,7.6138,134.29
0,3217,55.555,7.7457,134.4
0,3218,55.667,7.6786,134.33
0,3219,55.9,7.7177,134.34
0,3220,55.83,7.7821,134.41
215.81,3221,55.988,7.771,134.38
0,3231,55.796,7.8459,134.47
215.81,3232,56.054,7.8252,134.42
215.81,3233,56.053,7.9068,134.48
215.81,3234,56.219,7.872,134.43
215.81,3243,56.251,8.0154,134.54
215.81,3244,56.371,7.9711,134.49
215.81,3245,56.637,8.0628,134.51
215.81,3246,56.478,8.0919,134.56
215.81,3247,56.876,8.1428,134.52
215.81,3248,56.716,8.1789,134.58
215.81,3249,57.104,8.2329,134.54
215.81,3250,56.935,8.2618,134.6
215.81,3251,57.321,8.3309,134.55
215.81,3252,57.146,8.3576,134.61
215.81,3253,57.523,8.4209,134.56
215.81,3254,57.354,8.4673,134.64
215.81,3255,57.691,8.5033,134.58
225.84,3570,52.768,6.1405,133.12
225.47,3571,52.618,6.2074,133.2
225.63,3572,52.559,6.121,133.12
227.62,3573,53.073,6.2521,133.2
225.81,3574,52.826,6.2919,133.26
227.05,3575,53.325,6.3778,133.3
225.96,3576,53.073,6.4016,133.34
226.15,3577,53.549,6.467,133.36
225.85,3578,53.334,6.5223,133.43
225.57,3579,53.603,6.5483,133.44
228.17,3585,52.146,5.9993,133.03
227.8,3586,52.032,6.0883,133.11
231.58,3587,51.912,6.0115,133.04
225.82,3588,52.381,6.1329,133.14
225.33,3589,52.195,6.179,133.18
225.6,3590,53.596,6.6541,133.54
225.64,3591,53.855,6.7581,133.61
225.99,3592,54.118,6.848,133.68
225.11,3593,54.332,7.0497,133.85
225.45,3594,54.388,6.9544,133.76
220.76,3595,54.661,7.0144,133.79
220.6,3596,54.539,7.1024,133.89
219.56,3597,54.798,7.0864,133.85
239.77,3606,51.247,5.7379,132.8
239.48,3607,51.127,5.7991,132.85
0,3608,51.019,5.7156,132.77
238.45,3609,51.509,5.8455,132.9
0,3610,51.285,5.8956,132.93
233.06,3611,51.719,5.9776,133.01
216.19,3612,54.69,7.2335,134
216.56,3613,54.826,7.1662,133.93
215.83,3614,54.908,7.2391,133.99
0,3627,50.625,5.5375,132.59
