"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
6.4579,247,96.086,13.182,122.81
6.5134,248,96.131,12.927,122.8
6.4579,249,95.94,13.06,122.81
0,250,96.371,13.16,122.8
0,251,96.362,12.931,122.79
0,252,96.554,13.126,122.78
0,253,96.622,12.892,122.77
0,254,96.704,13.09,122.77
0,255,97.127,12.959,122.73
0,256,97.224,12.665,122.72
0,257,97.006,12.84,122.74
0,258,97.318,12.878,122.71
6.5887,263,96.12,12.753,122.79
6.5007,264,95.862,12.896,122.8
7.3224,265,96.35,12.707,122.78
0,266,96.607,12.664,122.77
0,267,96.829,12.902,122.76
0,268,96.912,12.62,122.74
0,269,97.188,12.439,122.72
0,270,97.515,12.652,122.69
0,271,97.441,12.398,122.69
6.0788,272,97.707,12.572,122.66
8.1013,273,97.698,12.333,122.66
7.5548,274,97.854,12.496,122.64
8.6146,280,95.996,12.676,122.78
11.137,281,96.019,12.514,122.77
11.638,282,96.253,12.533,122.77
13.688,283,96.515,12.457,122.76
15.757,284,96.785,12.397,122.74
13.956,285,97.055,12.294,122.72
11.054,286,97.347,12.177,122.69
10.622,287,97.628,12.095,122.66
8.0605,288,97.921,12.291,122.63
9.1948,289,97.92,12.022,122.62
5.345,290,98.086,12.175,122.61
12.634,298,96.17,12.391,122.76
16.103,299,96.191,12.263,122.74
17,300,96.395,12.27,122.74
18.643,301,96.657,12.195,122.73
13.3,302,96.928,12.109,122.71
7.7319,303,97.212,12.003,122.68
8.0473,304,97.511,11.885,122.65
8.1836,305,97.804,11.79,122.62
4.2244,306,98.239,11.933,122.58
6.9972,307,98.087,11.711,122.59
2.0826,308,98.505,11.824,122.54
6.0715,309,98.348,11.633,122.55
359.45,310,98.678,11.697,122.51
0.23941,311,98.564,11.582,122.52
358.1,312,98.796,11.499,122.48
16.357,319,96.227,12.098,122.72
16.979,320,96.504,12.012,122.71
10.354,321,96.784,11.928,122.69
4.5507,322,97.063,11.829,122.67
3.0299,323,97.349,11.721,122.65
1.0706,324,97.508,11.524,122.62
1.3581,325,97.683,11.573,122.61
1.82,326,97.982,11.466,122.58
1.8271,327,98.264,11.387,122.54
359.11,328,98.538,11.347,122.51
356.18,329,98.767,11.313,122.48
0.4582,335,97.597,11.314,122.59
358.77,336,97.858,11.249,122.56
356.21,337,98.035,11.038,122.52
356.45,338,98.185,11.125,122.52
356.74,339,98.455,11.072,122.49
355.64,340,98.761,11.169,122.47
356.5,341,98.657,11.057,122.47
357.75,342,98.869,10.969,122.43
356.06,352,98.163,10.806,122.48
356.32,353,98.429,10.783,122.45
356.35,354,98.736,10.77,122.42
6.4037,463,94.645,14.964,122.83
6.4037,464,94.891,14.733,122.84
6.4037,465,94.616,14.807,122.85
6.4037,466,94.856,14.968,122.82
6.4037,470,94.446,14.775,122.85
6.4037,471,94.732,14.566,122.85
6.4037,472,94.46,14.643,122.86
6.4037,473,95.024,14.514,122.85
6.4037,474,95.064,14.819,122.82
6.4037,475,95.246,14.581,122.83
6.4037,476,95.27,14.787,122.81
6.4031,482,94.726,14.336,122.86
6.4032,483,94.468,14.502,122.86
6.4037,484,94.99,14.329,122.86
6.4037,485,95.272,14.335,122.84
6.4037,486,95.533,14.618,122.8
6.4037,487,95.541,14.363,122.82
6.4037,488,95.743,14.593,122.79
6.4037,489,95.837,14.361,122.8
6.3319,490,95.92,14.551,122.77
6.3722,494,94.699,14.141,122.86
6.2377,495,94.475,14.302,122.86
6.4037,496,94.957,14.116,122.86
6.4037,497,95.235,14.116,122.85
6.4037,498,95.521,14.123,122.84
6.3633,499,95.809,14.123,122.82
5.6201,500,96.152,14.364,122.76
5.0134,501,96.107,14.113,122.79
3.3256,502,96.364,14.318,122.74
2.835,503,96.404,14.082,122.76
2.0103,504,96.533,14.262,122.73
6.3786,508,94.464,14.086,122.86
6.4033,509,94.595,13.921,122.86
6.4037,510,94.859,13.91,122.86
6.4037,511,95.175,13.899,122.85
6.4037,512,95.47,13.9,122.84
6.376,513,95.765,13.892,122.83
4.5914,514,96.065,13.873,122.81
1.8875,515,96.375,13.847,122.78
359.99,516,96.652,14.067,122.73
0.24307,517,96.711,13.808,122.74
359.33,518,96.858,13.967,122.71
6.4037,522,94.916,13.664,122.85
6.4036,523,94.673,13.769,122.85
6.4037,524,95.15,13.672,122.85
6.4037,525,95.416,13.682,122.84
6.403,526,95.702,13.675,122.83
5.8441,527,95.996,13.646,122.82
0,528,96.31,13.615,122.79
0,529,96.626,13.589,122.77
0,530,97.072,13.739,122.7
0,531,96.978,13.52,122.73
0,532,97.302,13.654,122.67
0,533,97.324,13.413,122.69
0,534,97.486,13.566,122.65
6.4037,537,94.742,13.555,122.84
6.4037,538,94.866,13.406,122.83
6.4037,539,95.107,13.429,122.84
6.4037,540,95.399,13.437,122.84
6.4037,541,95.63,13.476,122.83
0,542,95.899,13.42,122.82
0,543,96.208,13.4,122.8
0,544,96.553,13.347,122.78
0,545,96.856,13.355,122.75
0,546,97.202,13.192,122.71
0,547,97.69,13.335,122.63
0,548,97.576,13.119,122.67
0,549,97.919,13.244,122.6
0,550,97.922,13.004,122.62
0,551,98.099,13.151,122.58
6.4037,558,95.17,13.182,122.82
6.4037,559,94.943,13.263,122.82
6.4037,560,95.407,13.197,122.82
6.4037,561,95.713,13.209,122.82
0,562,96.902,13.128,122.75
0,563,97.496,12.929,122.68
0,564,97.801,12.778,122.64
0,565,98.284,12.912,122.56
0,566,98.15,12.7,122.59
345.59,567,98.506,12.811,122.52
348.44,568,98.49,12.573,122.54
344.21,569,98.674,12.703,122.5
6.4037,574,95,13.058,122.8
6.4721,575,95.139,12.918,122.79
6.4891,576,95.334,12.962,122.8
6.4984,577,95.606,12.939,122.8
5.9013,578,98.071,12.469,122.61
356.29,579,98.365,12.387,122.57
342.75,580,98.825,12.442,122.48
347.62,581,98.672,12.229,122.51
347.12,582,99.026,12.323,122.45
348.84,583,98.974,12.079,122.46
347.21,584,99.179,12.211,122.42
6.9874,590,95.237,12.768,122.78
8.1446,591,95.355,12.619,122.76
9.2148,592,95.525,12.686,122.78
10.693,593,95.784,12.637,122.78
2.7236,594,98.261,12.206,122.58
358.05,595,98.497,12.068,122.55
356.39,596,98.81,11.852,122.49
347.9,597,99.3,11.961,122.4
351.72,598,99.124,11.75,122.44
355.39,599,99.495,11.837,122.37
356.6,600,99.401,11.646,122.39
356.25,601,99.637,11.714,122.34
9.4172,608,95.431,12.45,122.74
10.612,609,95.548,12.255,122.72
11.362,610,95.717,12.378,122.74
13.538,611,95.97,12.326,122.74
352.16,612,99.032,11.487,122.45
353.45,613,99.293,11.407,122.4
352.66,614,99.654,11.509,122.34
352.33,615,99.529,11.367,122.36
352.55,616,99.793,11.266,122.31
10.647,631,95.705,12.125,122.7
8.9613,632,95.974,12.055,122.7
7.4875,633,96.124,11.777,122.67
7.6962,634,96.332,11.837,122.68
7.637,635,96.633,11.757,122.67
4.7014,636,96.913,11.66,122.66
0.7094,637,97.169,11.548,122.63
0.51493,638,97.379,11.462,122.62
354.78,639,98.977,11.183,122.44
357.22,640,99.215,11.134,122.4
359.06,641,99.516,11.089,122.35
0.82707,642,99.765,11.06,122.31
6.8485,653,96.295,11.581,122.64
5.0959,654,96.547,11.545,122.64
1.6049,655,96.783,11.505,122.63
358.04,656,97.029,11.365,122.61
356,657,97.342,11.242,122.59
355.45,658,97.481,10.98,122.54
355.54,659,97.683,11.037,122.54
355.55,660,97.917,10.95,122.52
359.47,661,99.095,10.799,122.39
1.7167,662,99.372,10.864,122.36
0.96009,663,99.754,10.893,122.3
0.51413,664,99.639,10.704,122.3
359.99,665,99.915,10.719,122.26
354.5,671,97.635,10.794,122.5
352.58,672,97.926,10.68,122.47
352.72,673,98.114,10.441,122.42
353.84,674,98.327,10.499,122.42
355.33,675,98.648,10.472,122.39
356.12,676,98.953,10.493,122.36
357.55,677,99.212,10.479,122.33
358.24,678,99.42,10.577,122.32
358.33,679,99.718,10.345,122.25
359.35,680,99.902,10.505,122.24
353.24,688,98.249,10.196,122.37
353.93,689,98.567,10.158,122.34
354.01,690,98.832,9.9302,122.28
354.83,691,98.901,10.186,122.32
355.06,692,99.199,10.194,122.29
354.18,693,99.442,10.276,122.28
354.78,694,99.645,10.119,122.23
353.94,700,99.008,9.8897,122.26
354.09,701,99.205,9.8911,122.24
353.84,702,99.501,9.9355,122.22
0,734,97.276,6.0364,120.67
0,735,97.426,5.9213,120.62
0,736,97.317,5.8834,120.57
0,737,97.37,6.1897,120.79
0,738,97.476,6.0524,120.72
0,739,97.461,6.2728,120.85
0,740,97.56,6.1742,120.81
0,741,97.556,6.3253,120.9
0,749,97.516,5.8246,120.56
0,750,97.398,5.7486,120.48
0,751,97.593,5.927,120.65
0,752,97.674,6.0478,120.74
0,753,97.672,6.2771,120.88
0,754,97.726,6.1653,120.82
0,755,97.818,6.2704,120.89
0,764,97.534,5.7215,120.49
0,765,97.649,5.7745,120.54
0,766,97.768,5.9109,120.65
0,767,97.882,6.0973,120.79
6.2076,827,94.616,15.475,122.77
6.4037,837,94.268,15.239,122.82
6.4037,838,94.642,15.198,122.8
6.2662,839,94.862,15.537,122.75
6.4037,840,94.991,15.291,122.77
6.3298,841,95.087,15.498,122.73
6.4036,845,94.027,14.949,122.85
6.4037,847,94.326,15.009,122.84
6.4037,848,95.067,15.043,122.8
6.3291,849,95.354,15.335,122.73
6.4037,850,95.368,15.09,122.76
6.0191,851,95.589,15.312,122.71
6.4037,852,95.69,15.074,122.73
6.0269,853,95.772,15.278,122.69
6.4035,859,94.191,14.736,122.85
5.8172,860,93.826,14.775,122.85
6.4037,861,95.407,14.877,122.79
6.4037,862,95.724,14.82,122.76
5.8837,863,95.942,15.095,122.7
6.4037,864,96.082,14.837,122.71
6.3609,865,96.174,15.018,122.67
6.3239,869,94.231,14.475,122.86
5.9482,870,93.998,14.587,122.86
6.2541,871,96.075,14.628,122.74
6.2373,872,96.475,14.798,122.66
5.6497,873,96.412,14.537,122.71
359.97,874,96.839,14.742,122.61
0.47962,875,96.77,14.505,122.66
353.85,876,97.17,14.695,122.56
353.97,877,97.108,14.441,122.61
353.65,878,97.294,14.504,122.57
3.4353,882,94.253,14.265,122.86
3.1073,883,94.007,14.371,122.86
359.66,884,96.771,14.254,122.69
355.89,885,97.096,14.201,122.65
353.3,886,97.396,14.341,122.58
353.47,887,97.451,14.097,122.6
352.79,888,97.61,14.235,122.55
2.9784,894,94.102,14.119,122.85
3.4932,895,94.169,13.913,122.84
5.83,896,94.373,13.899,122.85
0,897,97.051,14.002,122.68
354.58,898,97.368,13.865,122.64
352.28,899,97.839,14.006,122.53
351.62,900,97.751,13.792,122.58
344.89,901,98.082,13.92,122.49
344.77,902,98.132,13.669,122.52
341.37,903,98.282,13.824,122.46
6.1586,908,94.486,13.696,122.84
5.8813,909,94.216,13.711,122.83
0,910,97.678,13.603,122.61
0,911,98.006,13.452,122.57
336.52,912,98.544,13.574,122.43
339.02,913,98.404,13.364,122.49
334.78,914,98.892,13.483,122.36
335.54,915,98.782,13.227,122.42
333.93,916,99.012,13.266,122.36
6.224,921,94.466,13.524,122.83
6.4037,922,94.402,13.327,122.8
6.4037,923,94.663,13.357,122.82
0,924,98.299,13.181,122.53
339.76,925,98.615,13.014,122.48
331.37,926,99.21,13.05,122.34
333.26,927,98.995,12.893,122.41
328.76,928,99.556,12.924,122.26
329.73,929,99.331,12.727,122.34
328.6,930,99.582,12.734,122.28
6.4037,933,94.781,13.166,122.8
6.4037,934,94.573,13.184,122.79
341.35,935,98.872,12.715,122.45
342.73,936,99.16,12.52,122.4
330.91,937,99.603,12.575,122.29
334.95,938,99.53,12.363,122.33
330,939,99.78,12.429,122.26
6.4037,944,94.704,12.987,122.78
6.4037,945,94.799,12.784,122.76
6.4037,946,94.965,12.876,122.78
345.76,947,99.386,12.208,122.37
330.82,948,99.881,12.177,122.25
345.59,949,99.664,11.988,122.32
329.85,950,100.09,12.049,122.21
331.94,951,99.982,11.841,122.25
329.81,952,100.24,11.939,122.18
6.4037,957,95.031,12.701,122.76
6.4847,958,95.028,12.526,122.73
6.9646,959,95.207,12.562,122.75
352,960,99.875,11.585,122.29
332.89,961,100.25,11.742,122.2
336.87,962,100.16,11.509,122.23
331.93,963,100.41,11.604,122.16
6.494,981,95.153,12.363,122.71
6.4646,982,95.28,12.194,122.69
7.1891,983,95.377,12.272,122.71
351.94,984,100.06,11.243,122.25
331.77,985,100.42,11.407,122.17
338.94,986,100.34,11.189,122.19
331.7,987,100.59,11.258,122.13
6.4454,992,95.461,12.047,122.68
6.1964,993,95.721,11.913,122.67
6.8018,994,95.944,11.827,122.67
5.8496,995,95.85,11.735,122.64
1.1997,996,99.998,10.947,122.26
355.7,997,100.25,10.912,122.21
335.34,998,100.61,11.054,122.13
344.96,999,100.48,10.917,122.16
342.21,1000,100.75,10.804,122.09
5.7025,1005,96.016,11.567,122.62
2.2308,1006,96.235,11.396,122.6
358.08,1007,96.482,11.33,122.6
356.77,1008,96.779,11.246,122.59
355.73,1009,97.116,11.091,122.56
355.72,1010,96.951,11.026,122.55
355.37,1011,97.316,11.028,122.55
358.96,1012,100.19,10.574,122.2
357.15,1013,100.48,10.662,122.15
353.78,1014,100.75,10.487,122.09
355.35,1020,97.097,10.814,122.51
353.71,1021,97.359,10.79,122.5
350.28,1022,97.63,10.561,122.46
351.16,1023,97.938,10.37,122.41
349.8,1024,97.757,10.281,122.4
358.41,1025,100.03,10.247,122.19
358.5,1026,100.29,10.244,122.15
357.22,1027,100.5,10.364,122.13
355.08,1028,100.78,10.181,122.06
348.81,1033,97.998,10.053,122.34
350.25,1034,98.19,9.8163,122.29
351,1035,98.412,9.8723,122.29
353.54,1036,98.709,9.7964,122.26
356.32,1037,99.889,9.9521,122.18
358.19,1038,100.24,9.9639,122.13
0,1039,100.53,10.026,122.09
0,1040,100.8,9.8683,122.03
350.29,1047,98.329,9.5685,122.22
349.25,1048,98.515,9.2919,122.15
349.87,1049,98.71,9.5119,122.19
353.2,1050,99.057,9.5784,122.19
353.83,1051,99.412,9.6158,122.17
353.38,1052,99.72,9.6631,122.15
354.77,1053,99.998,9.6183,122.11
0,1054,100.19,9.7052,122.1
0,1055,100.51,9.6632,122.05
348.92,1062,98.765,9.2277,122.13
349.24,1063,98.875,9.0487,122.07
351.69,1064,99.08,9.1839,122.1
352.93,1065,99.365,9.305,122.11
352.7,1066,99.68,9.3509,122.09
0,1067,99.942,9.3833,122.07
0,1068,100.26,9.3532,122.03
0,1069,100.62,9.2833,121.97
0,1070,100.72,9.4678,121.99
351.54,1075,99.235,8.7786,121.98
348.93,1076,98.967,8.826,122.01
352.28,1077,99.438,8.9614,122.02
351.97,1078,99.667,9.0799,122.03
352.55,1079,100,9.0511,121.99
352.4,1080,100.37,8.9646,121.94
0,1081,100.47,9.1509,121.97
348.06,1086,98.875,8.6079,121.95
348.33,1087,99.062,8.4477,121.89
347.28,1088,98.715,8.4542,121.9
351.83,1089,99.354,8.5018,121.9
351.75,1090,99.573,8.6282,121.92
351.39,1091,99.801,8.7658,121.94
351.74,1092,100.11,8.6021,121.87
352.54,1093,100.2,8.8281,121.92
344.48,1097,98.612,8.2631,121.84
344.48,1098,98.843,8.1148,121.78
343.51,1099,98.459,8.1038,121.78
347.11,1100,99.145,8.164,121.8
349.02,1101,99.381,8.2513,121.82
349.86,1102,99.606,8.339,121.83
350.44,1103,99.894,8.3518,121.81
350.38,1104,100.27,8.2655,121.76
0,1110,96.814,5.8797,120.45
0,1111,97.021,5.7642,120.42
0,1112,96.905,5.7215,120.36
0,1113,96.873,6.0666,120.6
0,1114,96.998,5.922,120.53
0,1115,96.977,6.2359,120.73
0,1116,97.089,6.0568,120.64
0,1117,97.119,6.3954,120.86
0,1118,97.199,6.2289,120.78
0,1119,97.253,6.562,120.98
0,1120,97.384,6.4042,120.91
0,1121,97.313,6.7374,121.09
0,1122,97.537,6.5918,121.04
0,1123,97.497,6.7766,121.14
339.53,1124,98.41,7.8847,121.7
339.34,1125,98.66,7.7738,121.65
338.07,1126,98.328,7.6772,121.61
344.38,1127,98.959,7.8309,121.68
345.47,1128,99.176,7.9176,121.71
345.74,1129,99.398,8.0215,121.74
347.06,1130,99.705,8.0252,121.72
347.24,1131,100.05,7.9351,121.67
349.95,1132,100.13,8.1302,121.73
0,1139,96.884,5.6296,120.28
0,1140,97.025,5.56,120.26
0,1141,96.839,5.5415,120.19
0,1142,97.161,5.6541,120.36
0,1143,97.191,5.8364,120.51
0,1144,97.696,6.4287,120.97
0,1145,97.726,6.7516,121.15
0,1146,97.847,6.5681,121.06
0,1147,97.837,6.8625,121.22
0,1148,98.025,6.7527,121.17
0,1149,97.946,6.9425,121.27
332.51,1150,98.272,7.4416,121.51
331.66,1151,98.583,7.3864,121.49
330.58,1152,98.363,7.2491,121.43
336.38,1153,98.817,7.483,121.54
339.47,1154,98.954,7.626,121.6
341.05,1155,99.239,7.6341,121.6
341.54,1156,99.497,7.7831,121.65
341.64,1157,99.801,7.6116,121.57
346.08,1158,99.902,7.8034,121.63
0,1163,97.093,5.3874,120.12
0,1164,96.937,5.3995,120.09
0,1165,97.221,5.4851,120.23
0,1166,97.338,5.6177,120.37
0,1167,97.996,6.3389,120.94
0,1168,98.095,6.5576,121.07
0,1169,98.181,6.9627,121.29
0,1170,98.325,6.713,121.17
328.28,1171,98.276,7.1151,121.37
326.21,1172,98.508,6.9947,121.31
328.12,1173,98.76,7.0894,121.37
330.33,1174,98.931,7.2263,121.43
332.07,1175,99.084,7.3948,121.5
333.35,1176,99.292,7.3438,121.48
336.5,1177,99.407,7.4325,121.52
340.75,1178,99.559,7.5126,121.54
0,1185,97.02,5.2255,119.95
0,1186,97.157,5.1683,119.93
0,1187,97.251,5.2955,120.07
0,1188,97.417,5.4302,120.22
0,1189,97.574,5.582,120.38
0,1190,97.785,5.7132,120.51
0,1191,97.938,5.8892,120.65
0,1192,98.075,6.0776,120.79
0,1193,98.22,6.2154,120.89
0,1194,98.258,6.416,121
0,1195,98.449,6.4358,121.03
0,1196,98.523,6.5611,121.1
318.66,1197,98.615,6.7049,121.18
325.59,1198,98.816,6.838,121.25
327.52,1199,99.055,6.9461,121.3
330.25,1200,99.264,7.101,121.37
0,1208,97.282,5.0968,119.89
0,1209,97.452,5.2338,120.05
0,1210,97.624,5.3765,120.21
0,1211,97.795,5.5208,120.36
0,1212,97.969,5.6807,120.5
0,1213,98.121,5.8588,120.65
0,1214,98.296,6.0172,120.77
0,1215,98.471,6.1929,120.89
6.0147,1292,94.934,15.76,122.7
0.065749,1293,95.202,16.066,122.6
2.9271,1294,95.242,15.811,122.65
359.85,1295,95.434,16.057,122.58
0.49583,1296,95.585,15.811,122.61
359.87,1297,95.63,16.024,122.55
6.1576,1305,95.261,15.592,122.69
3.9015,1306,95.597,15.539,122.66
0.023313,1307,95.935,15.85,122.54
1.8342,1308,95.938,15.58,122.6
359.74,1309,96.229,15.871,122.49
0.3302,1310,96.28,15.579,122.55
359.45,1311,96.414,15.696,122.5
4.8932,1317,95.997,15.313,122.65
3.1316,1318,96.296,15.328,122.6
357.16,1319,96.636,15.552,122.49
357.52,1320,96.635,15.28,122.55
355.53,1321,96.802,15.371,122.5
6.1031,1328,96.319,15.098,122.64
359.11,1329,96.605,15.029,122.6
353.61,1330,97.01,15.211,122.49
353.65,1331,96.954,14.967,122.55
353.14,1332,97.173,15.005,122.5
0.77185,1337,93.75,14.523,122.85
353.09,1338,97.429,14.792,122.49
353.21,1339,97.519,14.506,122.52
352.68,1340,97.753,14.787,122.41
352.6,1341,97.813,14.495,122.46
350.3,1342,97.956,14.587,122.41
359.9,1346,93.776,14.292,122.84
352.38,1347,97.801,14.274,122.5
346.33,1348,98.188,14.388,122.39
345.13,1349,98.118,14.146,122.45
335.58,1350,98.457,14.342,122.33
335.37,1351,98.487,14.088,122.37
334.18,1352,98.656,14.202,122.3
0.086634,1356,93.815,14.083,122.84
0.34238,1357,93.979,13.912,122.83
334.89,1358,98.451,13.88,122.41
329.34,1359,98.856,13.99,122.28
330.04,1360,98.766,13.757,122.35
326.13,1361,99.001,13.781,122.28
4.6498,1364,93.945,13.737,122.82
325.11,1365,99.213,13.559,122.26
329.81,1366,99.19,13.319,122.3
322.93,1367,99.55,13.466,122.17
323.91,1368,99.49,13.205,122.23
322.44,1369,99.748,13.264,122.15
6.4037,1372,94.248,13.492,122.81
6.3663,1373,94.028,13.551,122.8
321.89,1374,99.9,12.945,122.15
325.8,1375,99.84,12.676,122.21
321.99,1376,100.25,12.808,122.07
322.65,1377,100.17,12.569,122.13
321.76,1378,100.42,12.624,122.04
6.4037,1381,94.14,13.32,122.78
6.4037,1382,94.364,13.104,122.77
328.09,1383,100.01,12.401,122.2
321.78,1384,100.54,12.358,122.04
324.83,1385,100.29,12.201,122.14
321.07,1386,100.89,12.227,121.95
322.05,1387,100.63,12.061,122.06
320.99,1388,100.89,12.057,121.98
6.4037,1392,94.511,12.941,122.76
6.4037,1393,94.568,12.765,122.73
326.77,1394,100.49,11.841,122.12
322.5,1395,100.89,11.915,122
325.49,1396,100.79,11.721,122.05
339.24,1397,101.05,11.791,121.96
6.4037,1415,94.884,12.619,122.74
6.4037,1416,94.721,12.627,122.72
328.79,1417,100.67,11.488,122.1
346.41,1418,101.05,11.613,121.98
344.38,1419,100.95,11.394,122.03
347.8,1420,101.21,11.486,121.94
6.4037,1427,94.842,12.446,122.7
6.4037,1428,94.951,12.283,122.68
6.3581,1429,95.146,12.114,122.66
329.3,1430,100.84,11.13,122.07
344.35,1431,101.22,11.304,121.96
330.8,1432,101.13,11.092,122
345.61,1433,101.38,11.17,121.92
6.1723,1439,95.269,11.924,122.64
5.6477,1440,95.511,11.8,122.63
5.4954,1441,95.724,11.653,122.62
340.37,1442,101.03,10.839,122.03
350.32,1443,101.4,10.973,121.92
349.84,1444,101.28,10.822,121.96
349.72,1445,101.57,10.748,121.88
5.1091,1451,95.81,11.432,122.58
