header
156.27,3169,61.448,7.4794,128.55
159.84,3946,61.542,7.36,128.46
160.63,3947,61.727,7.2994,128.41
156.66,3969,61.176,7.4767,128.55
159.59,3970,61.546,7.2364,128.36
155.51,3971,61.293,7.3209,128.43
146.09,3994,61.08,7.3803,128.48
93.635,3995,60.875,7.4476,128.54
268.75,3997,63.437,6.7815,127.97
188.35,4000,64.098,6.9468,128.08
252.41,4021,63.592,6.7194,127.91
186.32,4022,63.754,6.6747,127.87
186.52,4023,63.848,6.7757,127.95
190.86,4024,64.108,6.8304,127.99
207.18,4025,64.397,6.9008,128.03
185.13,4050,63.882,6.6021,127.8
188,4051,64.047,6.5812,127.77
189.57,4052,64.117,6.6894,127.87
212.72,4053,64.367,6.758,127.91
188.88,4074,64.198,6.5439,127.74
194.41,4075,64.375,6.6195,127.79
0,4076,64.599,6.6784,127.83
161.25,4744,61.754,7.1903,128.32
161.79,4745,61.905,7.11,128.25
158.37,4763,61.182,7.1732,128.31
159.3,4764,61.402,7.1724,128.31
161.02,4765,61.627,7.0852,128.24
155.06,4785,60.688,7.3314,128.45
157.25,4786,60.978,7.2814,128.41
193.34,4787,63.087,6.7014,127.9
189.02,4788,63.282,6.5725,127.78
203.64,4789,63.337,6.6972,127.89
188.37,4807,63.481,6.601,127.81
183.85,4808,63.594,6.5164,127.73
187.68,4809,63.682,6.5865,127.79
182.87,4832,63.736,6.4328,127.64
182.79,4833,63.952,6.37,127.58
185.19,4834,63.978,6.4839,127.69
187,4859,64.158,6.418,127.62
187.59,4860,64.298,6.3496,127.55
188.75,4861,64.391,6.4753,127.66
189.95,4862,64.595,6.5468,127.72
194.96,4883,64.459,6.3622,127.56
192.94,4884,64.571,6.3017,127.49
186.8,4885,64.627,6.4248,127.61
198.38,4895,64.691,6.3225,127.5
120.23,5541,61.85,7.005,128.17
158.96,5559,61.14,7.0405,128.2
152.5,5560,61.381,7.0455,128.2
157.47,5574,60.759,7.2221,128.36
157.66,5575,60.943,7.123,128.28
192.1,5576,62.917,6.6002,127.81
184.95,5577,63.096,6.5434,127.76
155.54,5590,60.417,7.3579,128.48
157.48,5591,60.674,7.1364,128.29
156.25,5592,60.473,7.218,128.36
184.63,5593,63.465,6.4625,127.68
185.05,5594,63.248,6.4304,127.65
154.26,5611,60.28,7.301,128.44
143.69,5612,60.089,7.3905,128.51
184.81,5613,63.507,6.3177,127.54
183.33,5614,63.647,6.1948,127.41
182.35,5615,63.805,6.2703,127.48
98.569,5641,59.642,7.5492,128.65
182.97,5643,63.978,6.1856,127.4
181.63,5644,63.788,6.0799,127.29
190.34,5645,64.116,6.2795,127.49
187.31,5678,64.007,6.1019,127.31
238.87,5679,64.127,6.0739,127.28
246.69,5680,64.228,6.1591,127.36
204.49,5681,64.406,6.2384,127.44
270.06,5707,64.253,6.0371,127.24
272.14,5710,64.707,6.2077,127.39
159.01,6437,60.951,6.9483,128.12
142.31,6438,61.266,6.9246,128.1
192.08,6439,62.481,6.6287,127.83
186.34,6440,62.682,6.6288,127.84
157.76,6454,60.712,6.9915,128.17
157.63,6455,60.772,7.0537,128.22
157.61,6456,60.494,7.0565,128.22
185.06,6457,62.796,6.5349,127.75
186.91,6458,62.95,6.4322,127.65
156.64,6478,60.272,7.1325,128.29
187.25,6479,63.177,6.3156,127.54
154.94,6510,59.893,7.2751,128.42
155.98,6511,60.149,7.238,128.39
186.66,6512,63.373,6.2368,127.46
184.99,6513,63.489,6.1133,127.33
147.42,6536,59.504,7.4414,128.57
154.03,6537,59.777,7.4071,128.54
190.47,6538,63.632,5.9809,127.19
95.963,6567,59.374,7.5734,128.68
191.05,6568,63.996,6.0021,127.21
203.22,6605,64.119,5.928,127.12
137.15,6626,57.891,7.98,129.04
296.2,6633,64.983,6.0125,127.17
210.29,7389,62.347,6.554,127.76
226.14,7391,62.246,6.4808,127.69
159.71,7404,60.796,6.819,128.01
152.18,7405,61.096,6.8145,128
185.44,7406,62.62,6.5003,127.72
192.19,7407,62.445,6.4065,127.62
187.33,7408,62.713,6.3811,127.6
157.74,7434,60.393,6.9354,128.11
158.64,7435,60.639,6.9197,128.1
155.98,7464,60.225,7.0181,128.19
154.22,7488,59.716,7.174,128.34
155.73,7489,59.995,7.1282,128.29
149.33,7512,59.348,7.348,128.5
153.66,7513,59.605,7.3028,128.45
113.49,7542,58.985,7.5049,128.64
128.58,7543,59.23,7.4679,128.6
75.036,7608,57.284,8.0005,129.08
136.98,7609,57.558,8.0063,129.07
139.43,7610,57.791,7.8857,128.97
138.4,7611,58.029,7.8553,128.94
199.14,7638,65.3,5.8312,126.95
160.55,8468,60.625,6.7115,127.9
163.24,8469,60.935,6.6988,127.89
208.31,8470,62.338,6.2937,127.51
157.97,8496,60.152,6.8659,128.05
159.86,8497,60.477,6.8232,128.01
155.85,8522,59.929,6.9297,128.11
155.68,8523,60.027,6.9986,128.17
155.3,8524,59.789,7.0257,128.2
153.45,8545,59.572,7.0916,128.27
151.4,8567,59.224,7.2875,128.45
153.22,8568,59.393,7.1993,128.37
137.38,8569,63.516,5.7278,126.91
148.06,8586,58.876,7.4444,128.59
150.28,8587,59.042,7.3655,128.52
44.695,8606,57.005,7.9983,129.09
146.49,8607,58.534,7.5915,128.72
146.45,8608,58.703,7.5151,128.66
143.5,8634,56.816,7.911,129.04
148.02,8635,56.958,7.8808,129.01
135.01,8636,57.146,7.9036,129.01
144.67,8637,57.171,7.7998,128.94
139.88,8638,57.364,7.8805,128.99
140.61,8639,57.568,7.8671,128.97
139.01,8640,57.693,7.8211,128.93
138.12,8641,57.793,7.7803,128.9
137.36,8642,57.962,7.7456,128.86
143.02,8643,58.144,7.725,128.84
147.37,8644,58.342,7.658,128.78
193.31,8647,65.875,5.8742,126.94
143.4,8676,56.564,7.7508,128.93
148.91,8677,56.806,7.78,128.94
143.67,8678,57.274,7.74,128.89
140.78,8679,57.461,7.7659,128.9
139.07,8680,57.641,7.7421,128.87
194.47,8686,65.311,5.7066,126.81
190.41,8687,65.491,5.7186,126.81
193.45,8688,65.615,5.8655,126.96
161.86,9568,60.457,6.61,127.8
161.63,9569,60.77,6.5945,127.79
159.14,9595,60.014,6.7543,127.94
161.23,9596,60.301,6.7261,127.91
155.68,9613,59.565,6.972,128.15
157.68,9614,59.765,6.8552,128.04
116.04,9615,63.016,5.819,127.01
154.56,9633,59.312,6.9577,128.14
153.43,9634,59.373,7.0702,128.25
152.78,9635,59.22,7.0352,128.22
143.61,9636,63.281,5.6942,126.87
151.99,9651,59.105,7.1142,128.29
151.21,9652,59.094,7.2373,128.41
150.16,9653,58.959,7.1908,128.37
144.91,9654,63.492,5.5851,126.74
149.55,9673,58.806,7.2676,128.44
149.29,9674,58.761,7.3925,128.55
149.19,9675,58.643,7.345,128.51
147.96,9676,63.685,5.5233,126.66
148.76,9693,58.475,7.4231,128.59
148.61,9694,58.475,7.5355,128.68
148.28,9695,58.312,7.536,128.68
149.25,9696,63.828,5.4391,126.56
147.69,9721,57.012,7.7997,128.94
140.13,9722,57.803,7.7042,128.84
144.37,9723,57.914,7.6458,128.79
146.45,9724,58.106,7.5934,128.74
190.22,9726,66.063,5.8471,126.89
189.21,9727,66.276,5.863,126.88
189.39,9728,66.424,6.0071,127.01
190.04,9729,66.749,6.0763,127.04
189.57,9730,66.612,5.963,126.94
153.33,9760,56.384,7.6243,128.84
154.03,9761,56.564,7.6326,128.83
151.39,9762,56.781,7.647,128.83
148.45,9763,57.025,7.6799,128.85
146.43,9764,57.227,7.6409,128.81
144.47,9765,57.405,7.6539,128.81
144.21,9766,57.556,7.6621,128.81
143.88,9767,57.72,7.6244,128.78
190.32,9770,65.727,5.7508,126.82
189.02,9771,66.134,5.7723,126.8
188.94,9772,65.967,5.6999,126.74
189.75,9773,66.781,5.9621,126.91
188.8,9774,66.976,6.0285,126.94
188.33,9801,65.787,5.6566,126.71
187.88,9802,65.623,5.6125,126.67
155.25,10784,59.453,6.8749,128.06
147.16,10787,62.836,5.7556,126.94
140.27,10788,62.963,5.7144,126.89
145,10789,62.868,5.6388,126.8
146.16,10808,59.114,6.8706,128.06
152.19,10809,59.087,6.9924,128.18
146.2,10810,58.97,6.9438,128.13
144.23,10811,63.098,5.6481,126.81
145.22,10812,63.013,5.5353,126.68
144.9,10834,58.834,7.0198,128.21
149.36,10835,58.83,7.1428,128.32
147.13,10836,58.7,7.0957,128.28
144.91,10837,63.281,5.5298,126.67
145.29,10838,63.117,5.4234,126.54
147.2,10857,58.56,7.1718,128.36
148.45,10858,58.53,7.2961,128.47
148.33,10859,58.413,7.2479,128.43
145.62,10860,63.31,5.3951,126.51
145.87,10861,63.541,5.4141,126.53
149.06,10879,58.262,7.3251,128.5
148.82,10880,58.209,7.4591,128.62
149.19,10881,58.106,7.3963,128.57
146.54,10882,63.736,5.3254,126.42
149.23,10910,57.945,7.46,128.63
146.17,10911,57.903,7.5658,128.72
149.18,10912,57.76,7.5307,128.7
149.61,10913,63.861,5.2279,126.29
189.29,10914,66.471,5.887,126.88
154.02,10944,56.453,7.5683,128.79
153.56,10945,56.562,7.5228,128.74
152.23,10946,56.729,7.5018,128.71
150.13,10947,56.958,7.5454,128.74
149.01,10948,57.16,7.5469,128.73
147.96,10949,57.345,7.5658,128.74
148.91,10950,57.545,7.5459,128.72
188.76,10952,66.218,5.6941,126.7
188.78,10953,66.645,5.8524,126.81
188.62,10954,66.441,5.7662,126.75
188.56,10955,66.871,5.8823,126.81
187.95,10956,67.13,5.9492,126.83
188.1,10957,67.01,5.8305,126.72
187.75,10958,67.294,6.0147,126.86
153.97,10981,56.435,7.5001,128.73
187.8,10984,65.811,5.56,126.59
188.55,10985,66.397,5.6297,126.6
187.8,10986,66.082,5.5395,126.54
188.16,10987,67.169,5.8291,126.69
187.57,11006,65.774,5.4482,126.46
155.83,11902,62.689,5.7247,126.9
155.56,11903,62.656,5.6431,126.8
146.26,11928,62.762,5.5464,126.69
146.14,11951,62.872,5.4378,126.56
144.49,11972,58.572,7.0481,128.24
146.21,11974,63.022,5.3286,126.42
147.78,11995,58.311,7.076,128.27
148.43,11996,58.298,7.1986,128.39
148.43,11997,58.178,7.1496,128.34
145.97,11998,63.408,5.3036,126.39
146.68,11999,63.185,5.2797,126.36
149.12,12028,58.045,7.2238,128.42
149.25,12029,57.995,7.3415,128.53
149.19,12030,57.888,7.2892,128.48
146.75,12031,63.335,5.2107,126.27
147.02,12032,63.581,5.2103,126.27
149.06,12055,57.72,7.3522,128.54
149.12,12056,57.71,7.4579,128.64
148.9,12057,57.544,7.4298,128.62
151.05,12058,63.733,5.0908,126.11
153.73,12081,56.635,7.3539,128.58
153.87,12082,56.514,7.4224,128.65
152.39,12083,56.804,7.3802,128.6
151.61,12084,56.931,7.4388,128.65
150.33,12085,57.151,7.4166,128.62
148.82,12086,57.353,7.4666,128.66
153.82,12087,63.791,4.993,125.98
152.28,12089,63.812,4.9077,125.86
188.85,12090,66.669,5.732,126.67
188.77,12091,66.865,5.7799,126.69
188.76,12113,66.114,5.3884,126.35
188.78,12114,66.375,5.4965,126.45
188.94,12115,66.646,5.6055,126.53
189.63,12116,66.949,5.6986,126.58
203.04,12117,67.259,5.7434,126.57
188.73,12150,65.88,5.3769,126.36
